"epsilon1","epsilon2","tfinal","G","R","P","Tc","V","mut","trans","Vtot","nu","numGclasses","cancer"
0.075,0.9,16812.88,361.44,7.44,0.6,2.8,2.32,0,0.44,65227,5e-15,4,0
0.075,2.1,1303.28,0,0,0,48.68,0,0,0,2641.48,5e-15,4,0
0.075,2.3,1513.02,0,0,0,49.68,0,0,0.04,2328.32,5e-15,4,0
0.075,2.5,2059.3,0,0,0,49.92,0,0,0,1745.36,5e-15,4,0
0.075,2.7,5119.16,0,0,0,49.96,0,0,0,2211.68,5e-15,4,0
0.075,2.9,14632.44,49.48,3.16,0,50,0,0,0,2752.52,5e-15,4,0
0.075,3.1,18250.5,167.6,10.36,0,50,0,0,0.08,3711.68,5e-15,4,0
0.075,3.3,18250.5,589.28,40.64,0,50.04,0,0,0.12,14288.92,5e-15,4,0
0.075,3.5,16954.56,208984587.76,14320534.48,230.08,50,915.04,3.6,39.08,6168646.12,5e-15,4,0.12
0.075,3.7,17112.34,743209949.52,50912268.52,960.16,50,3836.04,4.8,145.56,29744338.36,5e-15,4,0.16
0.075,3.9,15981.68,1197449246.32,82191195.04,1448.52,50.16,5794.08,13.2,183.56,43076456.56,5e-15,4,0.44
0.075,4.1,9916.78,1641478342.64,112503325.24,2030.36,50.04,8067.76,20.4,134.96,36914508.2,5e-15,4,0.68
0.075,4.3,13299.84,2030237057.36,139144774.64,2503.84,50.04,10031.64,18,213,63292803.32,5e-15,4,0.6
0.075,4.7,9373.42,2708502109.24,185633026.68,3430.2,50.04,13685.96,21.6,168.28,59874916,5e-15,4,0.72
0.075,4.5,9961.06,2375552943.12,162994658.56,2932.08,50.12,11658.6,24,169.84,54734209.8,5e-15,4,0.8
0.075,4.9,11574.72,2997983822.52,205706106.24,3707.84,50.12,14788.2,19.2,219.64,81653024.68,5e-15,4,0.64
0.075,5.1,9937.86,3284312663.68,224975748.52,4163.08,50,16614.88,22.8,198.84,78717876.32,5e-15,4,0.76
0.1,0.5,422.98,0,0,0,1,0,0,0,0,5e-15,4,0
0.1,0.7,7757.04,28.2,0.44,0.04,1.08,0.2,0,0.08,3042.96,5e-15,4,0
0.1,1.5,1631.92,0,0,0,37.72,0,0,0.04,9446.28,5e-15,4,0
0.1,1.3,3166.16,2.8,0,0,25.88,0,0,0.08,16114,5e-15,4,0
0.1,1.7,1357.42,0,0,0,43.12,0,0,0.04,5601.6,5e-15,4,0
0.1,1.9,1328.98,0,0,0,45.68,0,0,0.04,3450.76,5e-15,4,0
0.1,1.1,8514.38,21.72,0.28,0,12.76,0,0,0.2,34973.4,5e-15,4,0
0.1,0.9,17535.84,283.72,5.2,0.28,3.88,1.16,0,0.12,57633.12,5e-15,4,0
0.1,2.1,1261.64,0,0,0,49.24,0,0,0,3085.4,5e-15,4,0
0.1,2.3,1445.38,0,0,0,49.84,0,0,0,2534.68,5e-15,4,0
0.1,2.5,2431.46,0,0,0,49.92,0,0,0,1777.32,5e-15,4,0
0.1,2.7,5335.72,0,0,0,49.96,0,0,0,1836.84,5e-15,4,0
0.1,2.9,15818.38,59.44,3.48,0,50.04,0,0,0,2664.64,5e-15,4,0
0.1,3.1,18250.5,187.44,12.32,0,50,0,0,0,4266.2,5e-15,4,0
0.1,3.3,18250.5,834.24,54.92,0,50,0,0,0.2,16321.64,5e-15,4,0
0.1,3.5,17886.44,280057666.6,19050541.08,313.24,50.04,1245.16,1.2,52.36,9107708.12,5e-15,4,0.04
0.1,3.7,13571.9,804676493.04,54749663.16,993.6,50.04,3962.68,13.2,115.16,23899861.52,5e-15,4,0.44
0.1,3.9,16648.9,1271749876.24,86571073.48,1616.44,50.08,6478.56,7.2,204.44,50529143.08,5e-15,4,0.24
0.1,4.1,14242.56,1702078552.88,115806522.6,2182.16,50.04,8750.56,10.8,210.16,58508020.64,5e-15,4,0.36
0.1,4.3,9781.16,2064607391.48,140766200.4,2612.2,50.04,10465.56,24,156.76,48368831.36,5e-15,4,0.8
0.1,4.7,7549.52,2720039568.32,185976509.12,3354.24,50.16,13394.88,26.4,132.4,47982079.04,5e-15,4,0.88
0.1,4.5,8336.84,2416909537.56,164889369.04,3032.76,50.12,12085.16,26.4,142.8,47001774.8,5e-15,4,0.88
0.1,4.9,8923.38,3048979269.72,207686740.68,3957.24,50.12,15793,24,172.32,66724016.36,5e-15,4,0.8
0.1,5.1,10596.06,3307122326.96,225741023.96,4195,50.24,16772.8,18,209.6,86201647,5e-15,4,0.6
0.125,0.5,425.06,0,0,0,1,0,0,0,0,5e-15,4,0
0.125,0.7,8992.9,48.36,0.92,0.24,1.08,1,0,0.12,7783.76,5e-15,4,0
0.125,1.5,1550.7,0,0,0,37.8,0,0,0,9415.64,5e-15,4,0
0.125,1.3,2485.14,0,0,0,26.48,0,0,0.04,14350.2,5e-15,4,0
0.125,1.7,1364.16,0,0,0,44.28,0,0,0.04,5121.6,5e-15,4,0
0.125,1.9,1341.52,0,0,0,46.84,0,0,0,3329.4,5e-15,4,0
0.125,1.1,6547.74,7.04,0.16,0,15.76,0,0,0.12,34503.36,5e-15,4,0
0.125,0.9,16594.84,285.12,5.64,0.52,4,2.28,0,0.84,76477.92,5e-15,4,0
0.125,2.1,1265.36,0,0,0,49.16,0,0,0,2597.28,5e-15,4,0
0.125,2.3,1435.68,0,0,0,49.68,0,0,0.04,2421.16,5e-15,4,0
0.125,2.5,2127.38,0,0,0,50.04,0,0,0.12,2323,5e-15,4,0
0.125,2.7,7160.46,3.32,0.24,0,49.96,0,0,0,2126.12,5e-15,4,0
0.125,2.9,16040.88,68.88,4.6,0,50,0,0,0,2922.32,5e-15,4,0
0.125,3.1,18250.5,202.32,13.28,0.04,50,0.04,0,0.12,5825.84,5e-15,4,0
0.125,3.3,18250.5,1251.96,81.96,0,50,0,0,0.04,20936.64,5e-15,4,0
0.125,3.5,17057.68,351474569.16,23732711.32,470.16,50.04,1897.64,4.8,71.4,13262123,5e-15,4,0.16
0.125,3.7,16055.88,843003194.6,57052492.36,1100.96,50.16,4400.64,8.4,152.96,33313829.08,5e-15,4,0.28
0.125,3.9,13797.3,1322356141.12,89484120.4,1706.2,50.16,6792.32,18,168.12,43556036.2,5e-15,4,0.6
0.125,4.1,12399.54,1757815805.8,118797422.32,2260.64,50.08,9040.64,15.6,185.92,52305182,5e-15,4,0.52
0.125,4.3,12587.64,2145333439.36,144901006.08,2826.16,50,11289.08,16.8,210.12,67473100.56,5e-15,4,0.56
0.125,4.7,9076.54,2806347883.4,189756811.64,3644.84,50.12,14573.4,27.6,166.92,62303761.28,5e-15,4,0.92
0.125,4.5,10596.14,2463748153.64,166792659.36,3228.48,50,12857.4,19.2,190.76,65890914.76,5e-15,4,0.64
0.125,4.9,8655.58,3104059282.68,209764231.16,4079,50.08,16387.12,22.8,168.32,66391310.84,5e-15,4,0.76
0.125,5.1,9793.8,3366662033.08,227775657.08,4394.4,50.16,17563.88,21.6,200.68,81512352.88,5e-15,4,0.72
0.15,0.5,473.52,0,0,0,1,0,0,0,0,5e-15,4,0
0.15,0.7,12581.36,110.4,2.32,0.24,1.08,1.32,0,0,12518.6,5e-15,4,0
0.15,1.5,1591.94,0,0,0,39.32,0,0,0,7879.52,5e-15,4,0
0.15,1.3,2503.94,0,0,0,27.44,0,0,0.16,13000.12,5e-15,4,0
0.15,1.7,1373.9,0,0,0,43.84,0,0,0,4678.92,5e-15,4,0
0.15,1.9,1322.06,0,0,0,47.28,0,0,0.08,3489.04,5e-15,4,0
0.15,1.1,6383.66,8.88,0.28,0,16.04,0,0,0.16,29444.8,5e-15,4,0
0.15,0.9,17250.72,206.88,3.76,0.08,5.08,0.44,0,0.76,101268.4,5e-15,4,0
0.15,2.1,1285.72,0,0,0,49.24,0,0,0.04,2899.16,5e-15,4,0
0.15,2.3,1528.9,0,0,0,49.84,0,0,0.04,2206.96,5e-15,4,0
0.15,2.5,2577.42,0,0,0,49.96,0,0,0,2110.44,5e-15,4,0
0.15,2.7,6842.6,1.6,0.16,0,50.08,0,0,0.04,2599.44,5e-15,4,0
0.15,2.9,16845.34,84.84,5.6,0,50.04,0,0,0,3479.64,5e-15,4,0
0.15,3.1,18250.5,213.08,13.36,0,50.08,0,0,0,5258.16,5e-15,4,0
0.15,3.3,18250.5,1997.96,132.84,0,50.08,0,0,0.04,29255.16,5e-15,4,0
0.15,3.5,18151.52,422860039,28343189.8,551.16,50.04,2213.8,1.2,93,17182962.48,5e-15,4,0.04
0.15,3.7,16135.98,945820174.8,63369041.28,1239.44,50,4959.72,9.6,161.24,36703489.96,5e-15,4,0.32
0.15,3.9,13708.02,1394640784.76,93596790.68,1868.6,50.12,7492.56,14.4,180.16,47410810.52,5e-15,4,0.48
0.15,4.1,11561.62,1824375665.12,122306945.4,2443.96,50.04,9786.6,19.2,179.36,52110757.24,5e-15,4,0.64
0.15,4.3,10594.18,2204671255.52,147795931.44,2931.8,50.04,11793.24,22.8,178.52,58503463.96,5e-15,4,0.76
0.15,4.7,9794.58,2867669229.52,192251985.64,3814.8,50.04,15265.68,24,184.68,70740402.28,5e-15,4,0.8
0.15,4.5,10587.38,2505161185.72,168785574.96,3258.68,50.08,13033.92,20.4,192.92,68093853.36,5e-15,4,0.68
0.15,4.9,7074.92,3151029408.12,211482538.56,4210.44,50.12,16847.2,26.4,137.52,55137288,5e-15,4,0.88
0.15,5.1,8995.26,3415679351.4,229387062.84,4520.84,50.16,18045.24,27.6,182.52,76653107,5e-15,4,0.92
0.175,0.5,403.98,0,0,0,1,0,0,0,0,5e-15,4,0
0.175,0.7,13090.36,107.52,1.52,0.48,1.52,1.76,0,0.08,20874.84,5e-15,4,0
0.175,1.5,1511.32,0,0,0,39.76,0,0,0.12,8111.04,5e-15,4,0
0.175,1.3,2136.64,0,0,0,29.12,0,0,0.08,13541.68,5e-15,4,0
0.175,1.7,1289.54,0,0,0,45.12,0,0,0,6040.32,5e-15,4,0
0.175,1.9,1226.68,0,0,0,47.76,0,0,0,3627.56,5e-15,4,0
0.175,1.1,5168.96,12.12,0.24,0,17.44,0,0,0.28,30324.8,5e-15,4,0
0.175,0.9,17421.84,173.76,4.12,0.08,6.48,0.28,0,0.8,86955.52,5e-15,4,0
0.175,2.1,1351.88,0,0,0,49.08,0,0,0,2496.4,5e-15,4,0
0.175,2.3,1576.16,0,0,0,49.92,0,0,0.04,2095.04,5e-15,4,0
0.175,2.5,2263.68,0,0,0,50,0,0,0.04,2028.36,5e-15,4,0
0.175,2.7,9281.88,11.16,0.72,0,50.04,0,0,0.04,2703.56,5e-15,4,0
0.175,2.9,17826.66,96.8,6.04,0,50.04,0,0,0.12,3503.4,5e-15,4,0
0.175,3.1,18250.5,237.68,14.24,0,50.08,0,0,0.08,7634.2,5e-15,4,0
0.175,3.3,18250.5,5224,343.44,0.04,50.04,0.16,0,0.32,72718.52,5e-15,4,0
0.175,3.5,17189.02,488607348.24,32522168.36,628.84,50.08,2513.16,4.8,101.12,18813515.64,5e-15,4,0.16
0.175,3.7,13617.7,1007908683,67063465.96,1438.28,50.04,5736.64,12,146.92,35058880.12,5e-15,4,0.4
0.175,3.9,9195.74,1427435035.44,95299568.68,1910.64,50.16,7614,24,120.88,31820158.28,5e-15,4,0.8
0.175,4.1,12316.94,1885396106,125445358.72,2563.52,50.04,10258.48,22.8,193.4,59266272.72,5e-15,4,0.76
0.175,4.3,9931.9,2247787571.28,149843502.88,3001.48,50.16,12035.84,21.6,166.8,55056087.32,5e-15,4,0.72
0.175,4.7,9509.54,2912744442.16,194042008.48,3992.12,50.12,15970.28,22.8,184.04,71115484.88,5e-15,4,0.76
0.175,4.5,10792.4,2596561660.08,172993391.32,3500.28,50.08,14040.12,22.8,200.92,72084890.48,5e-15,4,0.76
0.175,4.9,8175.94,3214283858.48,213743682.56,4446,50,17764.72,27.6,164,67996821.72,5e-15,4,0.92
0.175,5.1,8962.64,3472525501.52,231185596.68,4763.44,50.08,19084.6,22.8,184.56,81010306.08,5e-15,4,0.76
0.2,0.5,520.6,0,0,0,1,0,0,0,23.16,5e-15,4,0
0.2,0.7,15379.9,235.84,3.52,0.84,1.32,2.92,0,0.2,33568.08,5e-15,4,0
0.2,1.5,1420.98,0,0,0,41.84,0,0,0.08,9377.92,5e-15,4,0
0.2,1.3,1892.98,0,0,0,31.28,0,0,0.04,13460.36,5e-15,4,0
0.2,1.7,1267.88,0,0,0,45.6,0,0,0,4917.2,5e-15,4,0
0.2,1.9,1288.12,0,0,0,48.08,0,0,0.04,3417.2,5e-15,4,0
0.2,1.1,3424,0,0,0,21.08,0,0,0.24,30085.56,5e-15,4,0
0.2,0.9,15379.34,98.16,1.76,0,7.92,0,0,0.92,82677.68,5e-15,4,0
0.2,2.1,1365.84,0,0,0,49.52,0,0,0.04,2968.24,5e-15,4,0
0.2,2.3,1677.08,0,0,0,50.08,0,0,0,2475.12,5e-15,4,0
0.2,2.5,3156.48,0,0,0,50.04,0,0,0,2384.44,5e-15,4,0
0.2,2.7,10308.04,14,0.84,0,50,0,0,0.04,2845.52,5e-15,4,0
0.2,2.9,18250.5,105.76,8,0,50.04,0,0,0.04,3998.72,5e-15,4,0
0.2,3.1,18250.5,267.24,16,0,50,0,0,0.12,5439.72,5e-15,4,0
0.2,3.3,18250.5,3229219.68,213212.4,22.44,50,87.76,0,5.2,793168.28,5e-15,4,0
0.2,3.5,17883.42,560002233.52,36993421.16,787.12,50.08,3127.96,4.8,127.04,24697685.6,5e-15,4,0.16
0.2,3.7,12782.48,1063177511.84,70293991.16,1433.68,50.08,5733.52,13.2,142.52,34190082.2,5e-15,4,0.44
0.2,3.9,13529.5,1531113804.12,101133237.72,2153.52,50.04,8594.52,13.2,194.72,54011211.28,5e-15,4,0.44
0.2,4.1,11414.18,1931467772.76,127760520.08,2673.04,50.16,10714.36,19.2,182.2,56640622.64,5e-15,4,0.64
0.2,4.3,11373.76,2316274692.56,153054604.28,3207.32,50.08,12835.76,22.8,198.4,68125697.56,5e-15,4,0.76
0.2,4.7,9935.8,2970144197.04,196260876.48,4161.04,50.08,16683.88,24,194.8,77772277.92,5e-15,4,0.8
0.2,4.5,10638.78,2657772653.04,175620062.4,3644.2,50.08,14541.24,24,200.56,73414019.12,5e-15,4,0.8
0.2,4.9,8099.1,3265287686.2,215508600.64,4550.72,50,18208.44,24,163.52,69179239.48,5e-15,4,0.8
0.2,5.1,9149.44,3468360471.76,230534147.96,4688.96,50.16,18812.28,21.6,189.96,83904683.2,5e-15,4,0.72
0.225,0.5,740.4,0,0,0.04,1,0,0,0,129.44,5e-15,4,0
0.225,0.7,13249.26,208.8,3.2,1.04,1.64,4.12,0,0.16,38767.6,5e-15,4,0
0.225,1.5,1445.8,0,0,0,40.76,0,0,0,7657.6,5e-15,4,0
0.225,1.3,1771.94,0,0,0,33.24,0,0,0.08,12702.36,5e-15,4,0
0.225,1.7,1310.66,0,0,0,45.08,0,0,0.08,4719.8,5e-15,4,0
0.225,1.9,1260.28,0,0,0,48.12,0,0,0.04,4056.6,5e-15,4,0
0.225,1.1,4058.42,3.04,0,0,21,0,0,0.16,29033.64,5e-15,4,0
0.225,0.9,11346.38,60.76,1.12,0.04,9.08,0.24,0,0.6,80827.28,5e-15,4,0
0.225,2.1,1477.16,0,0,0,49.36,0,0,0.04,2680.12,5e-15,4,0
0.225,2.3,1642.66,0,0,0,49.88,0,0,0.04,2311.4,5e-15,4,0
0.225,2.5,2901.06,0,0,0,49.96,0,0,0,2340.16,5e-15,4,0
0.225,2.7,13549.5,24.04,1.24,0,50.08,0,0,0.04,2810,5e-15,4,0
0.225,2.9,18250.5,121.84,7.6,0,50.08,0,0,0,3828.48,5e-15,4,0
0.225,3.1,18250.5,335.08,21.12,0.04,50,0.08,0,0,8038.28,5e-15,4,0
0.225,3.3,18250.5,72123859.64,4724171.08,0,50.04,0,0,1,162891.04,5e-15,4,0
0.225,3.5,14151.54,636016751.8,41686181.48,899.84,50.04,3619.88,10.8,110.44,22279314,5e-15,4,0.36
0.225,3.7,15379.9,1108743490.8,72788458.64,1570.6,50.08,6296.16,10.8,188.36,45964631.52,5e-15,4,0.36
0.225,3.9,14526.94,1592308228.2,104414814.76,2264.32,50.08,9066.56,14.4,216.64,61580784.88,5e-15,4,0.48
0.225,4.1,12704.4,1987818311.68,130581308.32,2861.56,50.2,11448.76,20.4,212.12,67914840.32,5e-15,4,0.68
0.225,4.3,11741.36,2379065912.44,155915795.56,3411.16,50.04,13660.8,19.2,214.04,75829140.2,5e-15,4,0.64
0.225,4.7,9744.64,3010615753.16,197782177.52,4280.12,50.2,17128.16,19.2,194.72,78665424,5e-15,4,0.64
0.225,4.5,9827.52,2713315419.6,177934500.16,3923.64,50.08,15725.84,20.4,186.64,72090967.44,5e-15,4,0.68
0.225,4.9,5904.1,3281936543.4,215931382.16,4543.12,50.04,18113.76,26.4,116.96,50988969.4,5e-15,4,0.88
0.225,5.1,10058.12,3566693923.88,234029668.56,5076.8,50.12,20328.48,25.2,216.36,97312224.88,5e-15,4,0.84
0.25,0.5,1005.94,0,0,0.04,1,0.12,0,0,135.2,5e-15,4,0
0.25,0.7,16808.92,379.8,5.36,2.2,1.88,8.08,0,0.72,87151.04,5e-15,4,0
0.25,1.5,1467.14,0,0,0,40.64,0,0,0.04,7054.44,5e-15,4,0
0.25,1.3,1786.44,0,0,0,33.68,0,0,0.08,13165.8,5e-15,4,0
0.25,1.7,1280.82,0,0,0,46.32,0,0,0,5004.04,5e-15,4,0
0.25,1.9,1273.48,0,0,0,48.76,0,0,0,3779.4,5e-15,4,0
0.25,1.1,3062.26,0,0,0,21.72,0,0,0.16,24255.36,5e-15,4,0
0.25,0.9,14879.96,75.56,1.68,0,9.48,0,0,0.48,65989.24,5e-15,4,0
0.25,2.1,1389.9,0,0,0,49.28,0,0,0,2689.92,5e-15,4,0
0.25,2.3,1744.22,0,0,0,49.88,0,0,0,2766.2,5e-15,4,0
0.25,2.5,3582.46,0,0,0,50,0,0,0.04,2589.16,5e-15,4,0
0.25,2.7,15966.36,50.64,3.32,0,50,0,0,0.04,2666.56,5e-15,4,0
0.25,2.9,18250.5,123.08,6.56,0,50.04,0,0,0.04,4516.8,5e-15,4,0
0.25,3.1,18250.5,455.56,29.08,0,50,0,0,0.04,9788.96,5e-15,4,0
0.25,3.3,18250.5,127910517.24,8314986.6,171,50.16,690.48,0,26.92,4286377.16,5e-15,4,0
0.25,3.5,15177.8,702664815.8,45719962.8,981.92,50.08,3918.4,10.8,125.32,26399648.32,5e-15,4,0.36
0.25,3.7,13173.92,1209019698.56,78643478.36,1751.2,50.04,7014.68,16.8,163.36,42027937.64,5e-15,4,0.56
0.25,3.9,12917.64,1632996419.28,106348356.2,2373.36,50,9481.92,15.6,198.48,58762078.28,5e-15,4,0.52
0.25,4.1,11138.28,2061932002.8,134199193.72,2931.24,50.04,11694.64,18,187.56,61465554.64,5e-15,4,0.6
0.25,4.3,10299.78,2427882352.12,158087950.32,3497.16,50.12,13999,21.6,186.56,67964367.28,5e-15,4,0.72
0.25,4.7,9529.22,3072328111.44,200055484.36,4458.92,50.12,17873.16,22.8,191.88,79816273.6,5e-15,4,0.76
0.25,4.5,11098.3,2759999594.8,179823592.88,4041.68,50.16,16145.56,21.6,214.76,83989391.64,5e-15,4,0.72
0.25,4.9,9509.5,3363279139.68,218740548.96,4898.44,50.04,19547.16,27.6,198.52,88143663.8,5e-15,4,0.92
0.25,5.1,10260.2,3606517810.88,235134660.16,5186.24,50.08,20746.6,26.4,222.76,103035066.68,5e-15,4,0.88
0.275,0.5,1648.02,0,0,0,1,0,0,0,96.4,5e-15,4,0
0.275,0.7,13744.68,289.16,4.56,1.12,2.24,5.24,0,0.48,76188,5e-15,4,0
