"epsilon1","epsilon2","tfinal","G","R","P","Tc","V","mut","trans","Vtot","nu","numGclasses","cancer"
0.025,3.9,16919.5833333333,1085481772.9,75475216.8,1308.3,50.0333333333333,5213.6,3,180,41232485.4,5e-15,4,0.1
0.025,4.1,17443.5333333333,1516283581.96667,105476287.6,1788.63333333333,50.0666666666667,7191.6,3,233.333333333333,58988921.1,5e-15,4,0.1
0.025,4.3,17858.0166666667,1914756112.36667,133137524.966667,2265.63333333333,50.0333333333333,9064.13333333333,2,272.833333333333,77664289.5666667,5e-15,4,0.0666666666666667
0.025,4.5,16756.8166666667,2270375291,157933780.233333,2741.93333333333,50.0666666666667,10923.3,6,282.233333333333,88098624.4,5e-15,4,0.2
0.025,4.7,15724.65,2595740272.63333,180657976.2,3081.4,50.1,12283.2,8,276.4,93188887.2,5e-15,4,0.266666666666667
0.025,4.9,16647.7666666667,2887773078.23333,201247957.1,3450.96666666667,50.2,13844.8333333333,6,306.533333333333,110671597.066667,5e-15,4,0.2
0.025,5.1,15155.7166666667,3173398087.66667,220948230.566667,3774.93333333333,50.1,15086.4,8,296.033333333333,111853030.066667,5e-15,4,0.266666666666667
0.05,0.5,298.4,0,0,0.0333333333333333,1,0.166666666666667,0,0,25.1666666666667,5e-15,4,0
0.05,0.7,2778.43333333333,0,0,0.0333333333333333,1,0,0,0,646.666666666667,5e-15,4,0
0.05,1.5,1755.93333333333,0,0,0,33.7333333333333,0,0,0.0333333333333333,8957.66666666667,5e-15,4,0
0.05,1.7,1476.25,0,0,0,42.3333333333333,0,0,0.0666666666666667,6086.33333333333,5e-15,4,0
0.05,1.9,1283.6,0,0,0,46.1333333333333,0,0,0,3796.63333333333,5e-15,4,0
0.05,1.3,2847.36666666667,0,0,0,23,0,0,0.0666666666666667,15266.5333333333,5e-15,4,0
0.05,0.9,13466.5,353.4,6.06666666666667,1.06666666666667,1.7,4.06666666666667,0,0.333333333333333,44152.6333333333,5e-15,4,0
0.05,1.1,12109.4666666667,50.4,0.966666666666667,0.0333333333333333,10.1666666666667,0.0333333333333333,0,0.3,32342.3,5e-15,4,0
0.05,2.1,1270.66666666667,0,0,0,48.5,0,0,0,2857.5,5e-15,4,0
0.05,2.3,1394.66666666667,0,0,0,49.6,0,0,0,1958.96666666667,5e-15,4,0
0.05,2.5,1852.13333333333,0,0,0,49.8666666666667,0,0,0.0333333333333333,1983.23333333333,5e-15,4,0
0.05,2.7,4378.66666666667,0,0,0,50.0333333333333,0,0,0.0333333333333333,2225.5,5e-15,4,0
0.05,2.9,14573.6666666667,43.8,2.8,0,50.0666666666667,0,0,0.0666666666666667,2589.8,5e-15,4,0
0.05,3.1,17862.6,132.3,8.86666666666667,0,50.0666666666667,0,0,0,4436.8,5e-15,4,0
0.05,3.3,18250.5,445.766666666667,31.0666666666667,0,50.0666666666667,0,0,0.2,11867.2,5e-15,4,0
0.05,3.5,17946.3166666667,142828250.966667,9854404.8,159.1,50,626.666666666667,1,23.1666666666667,3742499.86666667,5e-15,4,0.0333333333333333
0.05,3.7,17548.9666666667,662185712.066667,45745543.1,783.333333333333,50.1,3150.56666666667,3,128.566666666667,24785881.1,5e-15,4,0.1
0.05,3.9,17958.5,1141030771.1,78834986.8,1410.4,50.1,5641.56666666667,1,200.666666666667,47399842.6333333,5e-15,4,0.0333333333333333
0.05,4.1,17906.4166666667,1569095978,108464605.333333,1879.93333333333,50.1333333333333,7516.83333333333,3,239.866666666667,64390534.5333333,5e-15,4,0.1
0.05,4.3,17200.6333333333,1961231733.13333,135573113.566667,2393.63333333333,50.1333333333333,9585.13333333333,4,269.433333333333,79125710.6666667,5e-15,4,0.133333333333333
0.05,4.5,17377.4833333333,2318528010.56667,160269828.7,2837.26666666667,50.1333333333333,11362.1666666667,3,293.266666666667,94823623.3,5e-15,4,0.1
0.05,4.7,16178.0666666667,2652490684.3,183198350.7,3239.06666666667,50.0666666666667,12959.3666666667,6,296.333333333333,101141408.4,5e-15,4,0.2
0.05,4.9,15587,2931970193.63333,203061533.1,3559.63333333333,50.2666666666667,14231.1333333333,8,294.233333333333,106776394.666667,5e-15,4,0.266666666666667
0.05,5.1,15271.0833333333,3218938718.2,222622001.433333,3966.33333333333,50.1666666666667,15869.9333333333,7,304.466666666667,117242237.766667,5e-15,4,0.233333333333333
0.075,0.5,317.733333333333,0,0,0,1,0,0,0,0,5e-15,4,0
0.075,0.7,3991.06666666667,5.8,0.1,0.0666666666666667,1.06666666666667,0.233333333333333,0,0.0333333333333333,1350.3,5e-15,4,0
0.075,1.5,1847.83333333333,0,0,0,34.4,0,0,0.0333333333333333,9697.73333333333,5e-15,4,0
0.075,1.7,1407.41666666667,0,0,0,42.6333333333333,0,0,0,5677.3,5e-15,4,0
0.075,1.9,1289.36666666667,0,0,0,46.1666666666667,0,0,0.0666666666666667,3669.03333333333,5e-15,4,0
0.075,1.3,2798.93333333333,0,0,0,25.4,0,0,0.133333333333333,16104.6,5e-15,4,0
0.075,0.9,16472.3833333333,467.7,9.66666666666667,1.36666666666667,2.3,5.7,0,0.6,70517.1333333333,5e-15,4,0
0.075,1.1,9050.63333333333,26.6,0.666666666666667,0,13.2333333333333,0,0,0.6,42559.0333333333,5e-15,4,0
0.075,2.1,1279.03333333333,0,0,0,48.9,0,0,0.0333333333333333,2856.9,5e-15,4,0
0.075,2.3,1686.2,0,0,0,49.5666666666667,0,0,0,2288.9,5e-15,4,0
0.075,2.5,1879.31666666667,0,0,0,49.9,0,0,0.0666666666666667,2109.83333333333,5e-15,4,0
0.075,2.7,4657.98333333333,0,0,0,50,0,0,0,2296.56666666667,5e-15,4,0
0.075,2.9,13556.9833333333,38.2,2.56666666666667,0,50.0333333333333,0,0,0.0333333333333333,2589.73333333333,5e-15,4,0
0.075,3.1,18250.5,159.833333333333,9.7,0,50.1,0,0,0.0333333333333333,3859.1,5e-15,4,0
0.075,3.3,18250.5,571.766666666667,39.5666666666667,0,50.0333333333333,0,0,0.0333333333333333,12308.3333333333,5e-15,4,0
0.075,3.5,18250.5,204735169.5,14028961.2666667,227.566666666667,50.0666666666667,904.733333333333,0,37.5666666666667,6339138.03333333,5e-15,4,0
0.075,3.7,18250.5,729730768.8,50046230.1,930.966666666667,50.1,3727.96666666667,0,150.433333333333,30950097.3666667,5e-15,4,0
0.075,3.9,16795.5,1196510521.23333,82131421.6333333,1437.13333333333,50.1666666666667,5744.8,4,190.033333333333,45406525.5,5e-15,4,0.133333333333333
0.075,4.1,17194.25,1634159180.5,112095194.8,2010.16666666667,50.1,8071.23333333333,3,241.633333333333,65690764.2333333,5e-15,4,0.1
0.075,4.3,17120.4,2031021191.5,139186058.033333,2511.2,50.0333333333333,10051.7333333333,7,276.433333333333,82310350.9,5e-15,4,0.233333333333333
0.075,4.5,16286.6833333333,2374073395.26667,162929077.333333,2926.6,50.1333333333333,11722.4666666667,8,283.066666666667,91379388.8666667,5e-15,4,0.266666666666667
0.075,4.7,17292.85,2705678063.5,185512132.3,3415.03333333333,50.0666666666667,13670.3666666667,5,323.2,114425634,5e-15,4,0.166666666666667
0.075,4.9,15387.4,2996566456.16667,205654920.933333,3690.73333333333,50.1333333333333,14735.0333333333,8,295.866666666667,109694195.833333,5e-15,4,0.266666666666667
0.075,5.1,14072.95,3267968874.53333,224391968.1,4105.56666666667,50.1666666666667,16393.3333333333,11,282.8,111450038.633333,5e-15,4,0.366666666666667
0.1,0.5,406.633333333333,0,0,0,1,0,0,0,0,5e-15,4,0
0.1,0.7,7460.13333333333,17.3,0.333333333333333,0.166666666666667,1.1,0.666666666666667,0,0.0666666666666667,5136.6,5e-15,4,0
0.1,1.5,1583.05,0,0,0,36.4666666666667,0,0,0.0666666666666667,8757.3,5e-15,4,0
0.1,1.7,1389.28333333333,0,0,0,42.8,0,0,0,5565.56666666667,5e-15,4,0
0.1,1.9,1262.9,0,0,0,47.2,0,0,0,3976.43333333333,5e-15,4,0
0.1,1.3,2300.85,0,0,0,28.2333333333333,0,0,0.1,16271.4666666667,5e-15,4,0
0.1,0.9,16443.2166666667,380.566666666667,8,0.7,3.23333333333333,2.76666666666667,0,0.433333333333333,76335.0333333333,5e-15,4,0
0.1,1.1,9488.5,20.3333333333333,0.433333333333333,0,12.6,0,0,0.2,35945.7666666667,5e-15,4,0
0.1,2.1,1306.78333333333,0,0,0,48.5666666666667,0,0,0.0666666666666667,2440.46666666667,5e-15,4,0
0.1,2.3,1558.28333333333,0,0,0,49.8,0,0,0.0333333333333333,2206.4,5e-15,4,0
0.1,2.5,1971.25,0,0,0,49.9666666666667,0,0,0,2193.2,5e-15,4,0
0.1,2.7,5808.16666666667,3.36666666666667,0.166666666666667,0,50,0,0,0,1978.86666666667,5e-15,4,0
0.1,2.9,16829.8666666667,59.6,4.16666666666667,0,50.0333333333333,0,0,0.0666666666666667,2673.33333333333,5e-15,4,0
0.1,3.1,18250.5,161.4,10.4666666666667,0,50.1333333333333,0,0,0,4278.26666666667,5e-15,4,0
0.1,3.3,18250.5,800.7,55.3333333333333,0,50,0,0,0.2,16219.6333333333,5e-15,4,0
0.1,3.5,18250.5,280980489.633333,19112164.2666667,317.833333333333,50.0333333333333,1278.66666666667,0,54.5666666666667,9341747.53333333,5e-15,4,0
0.1,3.7,17049.2333333333,806289488.733333,54849210,984.633333333333,50.0333333333333,3924.06666666667,5,148.3,30912741.4,5e-15,4,0.166666666666667
0.1,3.9,17560.9666666667,1256423801.36667,85659390.6666667,1593.66666666667,50.2,6373.93333333333,4,211.266666666667,52454184.1333333,5e-15,4,0.133333333333333
0.1,4.1,17681.0333333333,1695132759.7,115424990.5,2174.1,50.1,8686.93333333333,2,254.633333333333,72932467.9333333,5e-15,4,0.0666666666666667
0.1,4.3,15742.7333333333,2089136244.5,142130047.1,2676.93333333333,50.0333333333333,10681.5333333333,6,256.6,80376907.7666667,5e-15,4,0.2
0.1,4.5,16248.1833333333,2433344052.1,165701679,3056.63333333333,50.1,12236.3,6,287.133333333333,95686548.2666667,5e-15,4,0.2
0.1,4.7,15714.5,2718423790.96667,185883491.966667,3367.36666666667,50.1666666666667,13472.7333333333,8,293.766666666667,104907151.333333,5e-15,4,0.266666666666667
0.1,4.9,16983.8,3061200699.46667,208156531.066667,4002,50,16021.8,7,338.366666666667,131888484.9,5e-15,4,0.233333333333333
0.1,5.1,17269.7,3320269624.83333,226204361.233333,4272.96666666667,50.1333333333333,17052.0666666667,3,350.766666666667,143471645.833333,5e-15,4,0.1
0.125,0.5,506.533333333333,0,0,0.0333333333333333,1,0.133333333333333,0,0,81.7,5e-15,4,0
0.125,0.7,11198.6833333333,66.3333333333333,0.9,0.333333333333333,1.06666666666667,0.8,0,0.0666666666666667,9733.03333333333,5e-15,4,0
0.125,1.5,1621.4,0,0,0,37.3,0,0,0.0666666666666667,8315.13333333333,5e-15,4,0
0.125,1.7,1347.15,0,0,0,42.7333333333333,0,0,0.0333333333333333,4305.7,5e-15,4,0
0.125,1.9,1251.36666666667,0,0,0,47.2333333333333,0,0,0,3562.8,5e-15,4,0
0.125,1.3,2195.76666666667,0,0,0,28.5666666666667,0,0,0.1,15445.0333333333,5e-15,4,0
0.125,0.9,17055.8333333333,258.033333333333,4.86666666666667,0.166666666666667,4.26666666666667,0.566666666666667,0,0.633333333333333,77950.0333333333,5e-15,4,0
0.125,1.1,6050.35,10.5,0.333333333333333,0,15.4,0,0,0.233333333333333,31893.4333333333,5e-15,4,0
0.125,2.1,1281.8,0,0,0,49.0333333333333,0,0,0,2825,5e-15,4,0
0.125,2.3,1440.98333333333,0,0,0,49.7666666666667,0,0,0,2442.03333333333,5e-15,4,0
0.125,2.5,2278.65,0,0,0,49.9333333333333,0,0,0.0333333333333333,1946.03333333333,5e-15,4,0
0.125,2.7,5516.56666666667,1.66666666666667,0.0333333333333333,0,50,0,0,0,2037.5,5e-15,4,0
0.125,2.9,15318.7166666667,57.4666666666667,3.36666666666667,0,50.0333333333333,0,0,0.0333333333333333,3560.83333333333,5e-15,4,0
0.125,3.1,18250.5,188.633333333333,12.9333333333333,0,50.0666666666667,0,0,0.0333333333333333,5478.46666666667,5e-15,4,0
0.125,3.3,18250.5,1145.66666666667,80.6666666666667,0,50.1,0,0,0.2,25781.1,5e-15,4,0
0.125,3.5,18022.65,338075189.566667,22840186.5666667,445.633333333333,50.1333333333333,1792.2,1,75.1,13464306.1333333,5e-15,4,0.0333333333333333
0.125,3.7,16968.9166666667,850524234,57563268.0666667,1113.3,50.2,4434.96666666667,4,160.7,34956399,5e-15,4,0.133333333333333
0.125,3.9,17559.5333333333,1333324974.46667,90114293.6,1734.8,50.1,6934.76666666667,3,225.833333333333,57332826.4,5e-15,4,0.1
0.125,4.1,17770.1666666667,1760166401.36667,118918284.666667,2256.03333333333,50.0666666666667,9035.86666666667,3,266.933333333333,76585427.0666667,5e-15,4,0.1
0.125,4.3,17775.2833333333,2127917959.16667,144039512.066667,2765.33333333333,50.2,11123.6666666667,2,300.233333333333,94328433.6333333,5e-15,4,0.0666666666666667
0.125,4.5,16825.4,2485165628.7,168072660.833333,3242.23333333333,50.1333333333333,12982.2666666667,4,304.633333333333,105149544.766667,5e-15,4,0.133333333333333
0.125,4.7,15146.65,2808498238.96667,189850486.333333,3649.43333333333,50.1,14590.6666666667,9,289.266666666667,106378115.466667,5e-15,4,0.3
0.125,4.9,14928.9166666667,3098626810.43333,209553766.066667,4068,50.1333333333333,16265.4666666667,10,296.633333333333,117293919.166667,5e-15,4,0.333333333333333
0.125,5.1,15224.0833333333,3372546635.2,227977913.533333,4402.56666666667,50.1,17644.1333333333,10,315.266666666667,129596463.9,5e-15,4,0.333333333333333
0.15,0.5,421.116666666667,0,0,0.0333333333333333,1,0.0666666666666667,0,0,65.9333333333333,5e-15,4,0
0.15,0.7,12327.75,104.166666666667,1.26666666666667,0.366666666666667,1.06666666666667,1.4,0,0.0666666666666667,14211.5,5e-15,4,0
0.15,1.5,1539.83333333333,0,0,0,37.9333333333333,0,0,0.0666666666666667,8173.43333333333,5e-15,4,0
0.15,1.7,1341.85,0,0,0,44.0333333333333,0,0,0,5047.96666666667,5e-15,4,0
0.15,1.9,1266.08333333333,0,0,0,48.5666666666667,0,0,0.0333333333333333,3722.73333333333,5e-15,4,0
0.15,1.3,2047.48333333333,0,0,0,29.8,0,0,0.1,16178.8,5e-15,4,0
0.15,0.9,17054.1166666667,224.933333333333,3.86666666666667,0.1,4.8,0.266666666666667,0,0.466666666666667,79058.7,5e-15,4,0
0.15,1.1,6509.51666666667,16.0333333333333,0.333333333333333,0,15.2666666666667,0,0,0.2,28275.3333333333,5e-15,4,0
0.15,2.1,1369.1,0,0,0,49.2,0,0,0.0666666666666667,2654.76666666667,5e-15,4,0
0.15,2.3,1534.93333333333,0,0,0,49.8666666666667,0,0,0.1,2557.5,5e-15,4,0
0.15,2.5,2542.61666666667,0,0,0,50,0,0,0,2358.66666666667,5e-15,4,0
0.15,2.7,8340.85,5.2,0.566666666666667,0,50.0666666666667,0,0,0.0666666666666667,2389,5e-15,4,0
0.15,2.9,17876.55,88.9333333333333,5.43333333333333,0,50,0,0,0,2914.9,5e-15,4,0
0.15,3.1,18250.5,209.633333333333,13.8333333333333,0,50.0666666666667,0,0,0,6573.43333333333,5e-15,4,0
0.15,3.3,18250.5,2077.3,138.166666666667,0,50.0333333333333,0.0666666666666667,0,0.2,33770.0666666667,5e-15,4,0
0.15,3.5,18145.2833333333,428613312.633333,28718152.5333333,558.333333333333,50,2226.2,1,94.8666666666667,17541078.1666667,5e-15,4,0.0333333333333333
0.15,3.7,16999.5,945916753.533333,63377607.3666667,1231.63333333333,50,4921.13333333333,4,176.166666666667,38813901.3333333,5e-15,4,0.133333333333333
0.15,3.9,16785.9333333333,1404978190,94186803.0666667,1889.06666666667,50.0333333333333,7548.96666666667,4,225.5,59812850.3333333,5e-15,4,0.133333333333333
0.15,4.1,16956.9,1825204254.23333,122344659.3,2437.53333333333,50.0333333333333,9744.03333333333,3,269.433333333333,78499176.4666667,5e-15,4,0.1
0.15,4.3,16502.5333333333,2205409178.36667,147829370.8,2945.7,50.0333333333333,11792.3666666667,5,283.233333333333,93224096.6666667,5e-15,4,0.166666666666667
0.15,4.5,16737.9166666667,2529631366,170045200.166667,3353.93333333333,50.2333333333333,13431.1333333333,4,305.966666666667,107924336.2,5e-15,4,0.133333333333333
0.15,4.7,17021.25,2861696243.76667,192012071.4,3810.73333333333,50.1,15201.0333333333,4,330.666666666667,125351962.366667,5e-15,4,0.133333333333333
0.15,4.9,14516.2166666667,3149645779.03333,211441645.5,4198.96666666667,50.1333333333333,16817.5333333333,11,290.633333333333,117571493.066667,5e-15,4,0.366666666666667
0.15,5.1,15432.8166666667,3421545091.66667,229575774.166667,4521.36666666667,50.1,18040.7,9,320.6,135219524.2,5e-15,4,0.3
0.175,0.5,491.383333333333,0,0,0.0666666666666667,1,0.433333333333333,0,0,60.0666666666667,5e-15,4,0
0.175,0.7,13864.0666666667,135.2,1.83333333333333,0.533333333333333,1.36666666666667,1.56666666666667,0,0.0333333333333333,22750.7666666667,5e-15,4,0
0.175,1.5,1567.16666666667,0,0,0,38.6,0,0,0.0333333333333333,7709.93333333333,5e-15,4,0
0.175,1.7,1340.6,0,0,0,44.0666666666667,0,0,0.0333333333333333,5015.66666666667,5e-15,4,0
0.175,1.9,1244.9,0,0,0,47.8666666666667,0,0,0,3388.36666666667,5e-15,4,0
0.175,1.3,2014.36666666667,0,0,0,31.9,0,0,0.233333333333333,15952.3666666667,5e-15,4,0
0.175,0.9,17913.95,183.133333333333,4.1,0.2,6.03333333333333,0.8,0,0.633333333333333,83766.5333333333,5e-15,4,0
0.175,1.1,3990.93333333333,0,0,0.0333333333333333,17.2333333333333,0.166666666666667,0,0.1,27710.4666666667,5e-15,4,0
0.175,2.1,1270.8,0,0,0,49.6,0,0,0.0333333333333333,2757.13333333333,5e-15,4,0
0.175,2.3,1779.3,0,0,0,49.8666666666667,0,0,0,2203.4,5e-15,4,0
0.175,2.5,2522.3,0,0,0,50.0666666666667,0,0,0,2457.56666666667,5e-15,4,0
0.175,2.7,9458.38333333333,15.7666666666667,0.966666666666667,0,50.0333333333333,0,0,0.0333333333333333,2745.53333333333,5e-15,4,0
0.175,2.9,18250.5,92.6666666666667,6.03333333333333,0,50.0333333333333,0,0,0.0333333333333333,2995.13333333333,5e-15,4,0
0.175,3.1,18250.5,264.966666666667,17.7666666666667,0,50.0666666666667,0,0,0.1,5746.43333333333,5e-15,4,0
0.175,3.3,18250.5,5764.43333333333,380.9,0,50,0,0,0.566666666666667,75102.2666666667,5e-15,4,0
0.175,3.5,17899.2166666667,495250153.5,32946838.5,636.066666666667,50.0333333333333,2563.23333333333,2,107.066666666667,19950165.3333333,5e-15,4,0.0666666666666667
0.175,3.7,17102.7,995477214.633333,66307217.4333333,1406.43333333333,50.1333333333333,5602.06666666667,3,189.166666666667,44420985.5666667,5e-15,4,0.1
0.175,3.9,17188.6166666667,1461531050.5,97325767.7333333,1968.3,50.1,7880.06666666667,3,238.766666666667,63969223.3333333,5e-15,4,0.1
0.175,4.1,17203.9,1886158210.7,125488669.366667,2572.53333333333,50.0333333333333,10263.1666666667,2,278.4,84209294.6,5e-15,4,0.0666666666666667
0.175,4.3,16237.8,2259695613.2,150412434.233333,3027.63333333333,50.0666666666667,12091.6666666667,7,287.333333333333,93961848.5666667,5e-15,4,0.233333333333333
0.175,4.5,15331.3,2597834367.56667,173051754.833333,3526.86666666667,50.1,14104.1,8,287.4,103533084,5e-15,4,0.266666666666667
0.175,4.7,16555.9666666667,2914091620.13333,194085006.333333,3994.26666666667,50.1,15959.1,5,326.9,128285295.933333,5e-15,4,0.166666666666667
0.175,4.9,14156.3833333333,3192072843.76667,212906205.333333,4327.63333333333,50.1,17280.1666666667,12,292.166666666667,120106864.766667,5e-15,4,0.4
0.175,5.1,16034.1666666667,3460775618.06667,230812193.933333,4714.13333333333,50.2,18863.2666666667,6,335.166666666667,146337770.266667,5e-15,4,0.2
0.2,0.5,531.633333333333,0,0,0,1,0,0,0,0,5e-15,4,0
0.2,0.7,14715.0333333333,189.866666666667,3,0.8,1.46666666666667,2.8,0,0.133333333333333,29917.8666666667,5e-15,4,0
0.2,1.5,1411.98333333333,0,0,0,42.1333333333333,0,0,0.0666666666666667,9132.23333333333,5e-15,4,0
0.2,1.7,1307.05,0,0,0,45.7666666666667,0,0,0.0666666666666667,4865.46666666667,5e-15,4,0
0.2,1.9,1285.51666666667,0,0,0,48.3333333333333,0,0,0.0333333333333333,3784.1,5e-15,4,0
0.2,1.3,2057.6,0,0,0,31.0666666666667,0,0,0.166666666666667,13186.5666666667,5e-15,4,0
0.2,0.9,15344.75,64.7,1.76666666666667,0,8.1,0,0,0.433333333333333,77252.1666666667,5e-15,4,0
0.2,1.1,2874.46666666667,0,0,0,21.7666666666667,0,0,0.166666666666667,31644.3333333333,5e-15,4,0
0.2,2.1,1355.68333333333,0,0,0,49.4,0,0,0.0333333333333333,2699.56666666667,5e-15,4,0
0.2,2.3,1949.9,0,0,0,49.7666666666667,0,0,0,2147.86666666667,5e-15,4,0
0.2,2.5,2838.28333333333,0,0,0,49.9666666666667,0,0,0.1,2570.83333333333,5e-15,4,0
0.2,2.7,10470.7666666667,11.6,0.9,0,50.0666666666667,0,0,0.0333333333333333,2405.3,5e-15,4,0
0.2,2.9,18117.2666666667,108.266666666667,7.83333333333333,0,50.0666666666667,0,0,0.0333333333333333,4235.33333333333,5e-15,4,0
0.2,3.1,18250.5,306.3,19.9666666666667,0,50.0333333333333,0,0,0.0333333333333333,7568.56666666667,5e-15,4,0
0.2,3.3,18250.5,3101195.83333333,204593.033333333,21.2,50.0666666666667,86.8333333333333,0,5.53333333333333,757055.166666667,5e-15,4,0
0.2,3.5,18106.0333333333,571389352.933333,37711397.5666667,801.4,50,3201.83333333333,1,132.066666666667,25734718.4,5e-15,4,0.0333333333333333
0.2,3.7,18047.5833333333,1076574145.7,71083116.5,1466.86666666667,50.0333333333333,5867.63333333333,1,209.766666666667,49486216.3,5e-15,4,0.0333333333333333
0.2,3.9,17756.0333333333,1538468997.93333,101535266.933333,2163.5,50,8624.96666666667,2,261.4,72678560.6666667,5e-15,4,0.0666666666666667
0.2,4.1,16070.1166666667,1945495026.8,128485556.833333,2711.26666666667,50.0333333333333,10829.4,5,267.033333333333,83015258.6333333,5e-15,4,0.166666666666667
0.2,4.3,17326.1666666667,2302368099.4,152399640.466667,3166.66666666667,50.2,12661.8,3,304.1,105103971.066667,5e-15,4,0.1
0.2,4.5,15487.65,2655548992.76667,175526876.166667,3644.63333333333,50.1,14552.1666666667,8,295.833333333333,108962520.9,5e-15,4,0.266666666666667
