"epsilon1","epsilon2","tfinal","G","R","P","Tc","V","mut","trans","Vtot","nu","numGclasses","cancer"
0,0.5,254.783333333333,0,0,0.566666666666667,1,2.3,0,0,266.433333333333,5e-15,1,0
0,0.7,2539.48333333333,5.03333333333333,0.0333333333333333,5.16666666666667,1.03333333333333,19.8666666666667,0,0.233333333333333,104043.8,5e-15,1,0
0,1.5,2200.51666666667,0,0,0.0333333333333333,31.1333333333333,0.0666666666666667,0,4.7,3499955.7,5e-15,1,0
0,1.7,1489.31666666667,0,0,0.133333333333333,39.6,0.866666666666667,0,3.83333333333333,3480929.53333333,5e-15,1,0
0,1.3,4639.18333333333,2.36666666666667,0,0.3,18.8666666666667,1.43333333333333,0,6.3,3736290,5e-15,1,0
0,1.1,14190.65,39.0333333333333,0.733333333333333,3.33333333333333,8.36666666666667,13.1333333333333,0,8.9,3402331,5e-15,1,0
0,0.9,13484.7166666667,67.4333333333333,1.23333333333333,16.9666666666667,3.03333333333333,68.5,0,6.2,2016684.53333333,5e-15,1,0
0,1.9,1358.01666666667,0,0,0.0333333333333333,44.1666666666667,0.133333333333333,0,3.7,3235385.6,5e-15,1,0
0,2.1,1251.9,0,0,0.0666666666666667,47.7666666666667,0.266666666666667,0,2.8,3028547.53333333,5e-15,1,0
0,2.3,1332.56666666667,0,0,0.0333333333333333,49.2,0.1,0,2.96666666666667,3313965.7,5e-15,1,0
0,2.5,1801.68333333333,0,0,0.0666666666666667,49.8,0.166666666666667,0,3.33333333333333,3214913.73333333,5e-15,1,0
0,2.7,2638.93333333333,0,0,0.0333333333333333,49.9666666666667,0.266666666666667,0,3.33333333333333,3799215.23333333,5e-15,1,0
0,2.9,9678.9,5.36666666666667,0.2,0.1,50,0.366666666666667,0,3.93333333333333,4371961.36666667,5e-15,1,0
0,3.1,17877.3666666667,83.8666666666667,6.23333333333333,0.833333333333333,50,3.46666666666667,0,6.06666666666667,6055348.33333333,5e-15,1,0
0,3.3,18250.5,172.7,11.6666666666667,2.06666666666667,50,7.4,0,9.36666666666667,10463783.9,5e-15,1,0
0,3.5,18250.5,2173.7,150.8,22.2666666666667,50.0333333333333,90.6666666666667,0,80.8,82433649.9,5e-15,1,0
0,3.9,16803.6,956203515.633333,67446673.9333333,10473163.2666667,50.0333333333333,41890214,5,275.6,326244557734.367,5e-15,1,0.166666666666667
0,3.7,18250.5,467630548.3,32982126.7333333,5122084.86666667,50.0333333333333,20488432.6666667,0,299.2,165221936904.333,5e-15,1,0
0,4.1,17876.1333333333,1397147130.03333,98551413.5333333,15301722.6333333,50.0333333333333,61208840.5,1,294.033333333333,518996150031.433,5e-15,1,0.0333333333333333
0,4.3,16630.9166666667,1781581578.86667,125897747.233333,19462835.9666667,50.1666666666667,77853591.7,6,273.3,617321437544.3,5e-15,1,0.2
0,4.5,16147.3833333333,2142917973.16667,151513396.833333,23396834.7333333,50.2,93588857.1333333,8,265.266666666667,724374792697.267,5e-15,1,0.266666666666667
0,4.7,16243.6166666667,2491302220.76667,175837485.566667,27269485.0666667,50.0666666666667,109076656.033333,6,267.266666666667,854367548003.467,5e-15,1,0.2
0,4.9,16699.35,2801055075.5,197612098.5,30677586.0666667,50.0333333333333,122709514.7,6,274.966666666667,992863775567.167,5e-15,1,0.2
0,5.1,16255.4833333333,3070181679.03333,216994480.3,33542424.1,50.1666666666667,134168464.7,7,267.933333333333,1057571028856.23,5e-15,1,0.233333333333333
0.025,0.5,245.933333333333,0,0,0.733333333333333,1,2.1,0,0,267.833333333333,5e-15,1,0
0.025,0.7,4038.73333333333,6.46666666666667,0.133333333333333,5.76666666666667,1.23333333333333,23.3333333333333,0,0.266666666666667,205999.266666667,5e-15,1,0
0.025,1.5,1713.13333333333,0,0,0.1,33.2333333333333,0.466666666666667,0,4.76666666666667,3829247.76666667,5e-15,1,0
0.025,1.7,1517.05,0,0,0.1,39.5666666666667,0.5,0,3.93333333333333,3247937.43333333,5e-15,1,0
0.025,1.3,4825.3,6.63333333333333,0.0666666666666667,0.3,20.6,1.63333333333333,0,5.96666666666667,3644392.83333333,5e-15,1,0
0.025,1.1,11633.9,26.8,0.5,2.96666666666667,9.33333333333333,11.9333333333333,0,7.03333333333333,3195160.13333333,5e-15,1,0
0.025,0.9,16264.1,64.9333333333333,1.06666666666667,10.2666666666667,3.76666666666667,42.0333333333333,0,7.7,2462233.23333333,5e-15,1,0
0.025,1.9,1317.9,0,0,0,44.7,0,0,3.73333333333333,3130701.5,5e-15,1,0
0.025,2.1,1311.18333333333,0,0,0,47.2,0,0,3.06666666666667,2956759.33333333,5e-15,1,0
0.025,2.3,1320.36666666667,0,0,0.0666666666666667,49.4,0.233333333333333,0,3.4,3178168,5e-15,1,0
0.025,2.5,1754.51666666667,0,0,0.0333333333333333,49.8,0.133333333333333,0,3.13333333333333,3507261.26666667,5e-15,1,0
0.025,2.7,2996.4,0,0,0.0666666666666667,50.0666666666667,0.3,0,3.4,3857814.93333333,5e-15,1,0
0.025,2.9,10648,15.5,1.2,0.233333333333333,50.0333333333333,0.966666666666667,0,4.7,4745420.66666667,5e-15,1,0
0.025,3.1,17781.9166666667,90.7,6.36666666666667,0.966666666666667,50.0333333333333,3.43333333333333,0,5.86666666666667,6290824.8,5e-15,1,0
0.025,3.3,18250.5,199.833333333333,13,2.46666666666667,50.0333333333333,10.8333333333333,0,11.3666666666667,11509199.3,5e-15,1,0
0.025,3.5,18250.5,1517049.43333333,106262.766666667,16653.8,50.1,66633.9666666667,0,240.2,613589422.733333,5e-15,1,0
0.025,3.9,17564.1666666667,1007354170.66667,70634664.0666667,11016135.3333333,50.1333333333333,44064728.9333333,2,288.6,360651382680,5e-15,1,0.0666666666666667
0.025,3.7,18250.5,530709308.866667,37176347.4666667,5810406.46666667,50.0666666666667,23242684.4333333,0,299.4,189622510030.833,5e-15,1,0
0.025,4.1,16775.5333333333,1453996193.5,101886360.333333,15914580,50.0666666666667,63659063.3333333,6,275.666666666667,505339489672.267,5e-15,1,0.2
0.025,4.3,15978.2833333333,1839667841.4,129089415.5,20097464.1,50.1666666666667,80386535.1333333,6,262.333333333333,611487083032.067,5e-15,1,0.2
0.025,4.5,16541.1,2209556724.9,154900438.233333,24170945.1333333,50.1,96683695.3,6,272.033333333333,768349133961.833,5e-15,1,0.2
0.025,4.7,15851.2166666667,2544487830.1,178316912.366667,27848702.4666667,50.0666666666667,111389428.633333,7,260.733333333333,851997373864.267,5e-15,1,0.233333333333333
0.025,4.9,14020.7166666667,2753452606.83333,193784991.966667,29984549.7,50.2333333333333,119913502.1,10,230.3,835626337078.4,5e-15,1,0.333333333333333
0.025,5.1,16752.6833333333,3125695910.53333,219154103.366667,34190479.3333333,50.1,136762905.1,7,276.033333333333,1114305809460.5,5e-15,1,0.233333333333333
0.05,0.5,401.666666666667,0,0,1.06666666666667,1,4.2,0,0,1238.1,5e-15,1,0
0.05,0.7,4811.46666666667,10.0333333333333,0.0333333333333333,9.73333333333333,1.26666666666667,37.6,0,0.966666666666667,299381.3,5e-15,1,0
0.05,1.5,1708.25,0,0,0.1,31.4,0.5,0,4.36666666666667,3497999.96666667,5e-15,1,0
0.05,1.7,1413.75,0,0,0.0333333333333333,41.4,0.166666666666667,0,3.76666666666667,3148792.73333333,5e-15,1,0
0.05,1.3,4306.61666666667,1.8,0.1,0.266666666666667,21.8,1.36666666666667,0,6.06666666666667,3597481.66666667,5e-15,1,0
0.05,1.1,11079.9666666667,28.1333333333333,0.566666666666667,2.23333333333333,10.4666666666667,9.16666666666667,0,8.4,3738167.7,5e-15,1,0
0.05,0.9,15379.5,94.5666666666667,1.86666666666667,14.9,3.6,59.8333333333333,0,7.46666666666667,2616298.53333333,5e-15,1,0
0.05,1.9,1299.36666666667,0,0,0.0333333333333333,45.6666666666667,0.133333333333333,0,3.9,3197017.26666667,5e-15,1,0
0.05,2.1,1264.36666666667,0,0,0.0333333333333333,48.6333333333333,0.133333333333333,0,3.13333333333333,3240890.3,5e-15,1,0
0.05,2.3,1453.78333333333,0,0,0.0333333333333333,49.3666666666667,0.0333333333333333,0,3,3522607.16666667,5e-15,1,0
0.05,2.5,1700.23333333333,0,0,0.0666666666666667,49.9666666666667,0.3,0,3.4,3514430.5,5e-15,1,0
0.05,2.7,3156.2,0,0,0.1,50.1,0.366666666666667,0,3.73333333333333,3990021.16666667,5e-15,1,0
0.05,2.9,10742.75,15.8666666666667,1.1,0.233333333333333,50.0333333333333,1,0,4.56666666666667,5111404.26666667,5e-15,1,0
0.05,3.1,18250.5,102.233333333333,7.53333333333333,1.36666666666667,50.0666666666667,5.5,0,6.7,6605048.23333333,5e-15,1,0
0.05,3.3,18250.5,227.933333333333,15.2,2.56666666666667,50,9.43333333333333,0,12.4333333333333,12946454.7666667,5e-15,1,0
0.05,3.5,18250.5,65108861.7666667,4526301.6,713482.633333333,50.1,2853833.7,0,278.333333333333,13911251219.5333,5e-15,1,0
0.05,3.9,17575.8666666667,1078445247.23333,75037805.7333333,11801642.6333333,50.0666666666667,47204953.7666667,2,288.7,388720009538.033,5e-15,1,0.0666666666666667
0.05,3.7,17731.8333333333,598145818.8,41607981.5666667,6547538.76666667,50.0666666666667,26192357.3333333,3,290.8,209031771311.567,5e-15,1,0.1
0.05,4.1,17472.7833333333,1502762431.66667,104685534.133333,16420171.7666667,50.1666666666667,65681489.4,3,287.266666666667,544763873227.467,5e-15,1,0.1
