"epsilon1","epsilon2","tfinal","G","R","P","Tc","V","mut","trans","Vtot","nu","cancer"
0.175,3.1,14647.3833333333,4155559844.93333,125473171.466667,357842597.833333,50.1333333333333,1431373115.96667,0.3,484.566666666667,10250813262371.7,5e-15,0.3
0.175,3.5,14176.15,4800977804.4,145586801.133333,413651173.4,50.4,1654600414.06667,0.4,469.066666666667,11499627630810,5e-15,0.4
0.175,3.9,15780.3166666667,5349210793.3,161702106.166667,460921892.6,50.1666666666667,1843693291.46667,0.2,522.8,14337222351581.4,5e-15,0.2
0.175,4.1,13293.9333333333,5577556203.73333,168560178.333333,480655699.933333,50.1333333333333,1922622014.7,0.433333333333333,440.1,12574001451848.7,5e-15,0.433333333333333
0.175,3.7,15795.6833333333,5100879987.93333,154096952.1,439450514.233333,50.1333333333333,1757801671.23333,0.233333333333333,523.233333333333,13662594084139.3,5e-15,0.233333333333333
0.175,4.3,14615.5666666667,5768242589.16667,174920738.266667,497206504.833333,50.3666666666667,1988832344.2,0.433333333333333,484.033333333333,14329715686521,5e-15,0.433333333333333
0.175,4.7,10308.9,6127662216.23333,185855829.1,528293717.1,50.3666666666667,2113161155.33333,0.666666666666667,340.8,10692024796677.1,5e-15,0.666666666666667
0.175,4.5,13434.1833333333,5965983680.33333,180492573.766667,514247511.3,50.2,2057003276.93333,0.433333333333333,444.8,13610081960805.8,5e-15,0.433333333333333
0.175,4.9,15010.05,6285453436.33333,190659167.5,541933907.466667,50.3666666666667,2167741412.56667,0.333333333333333,497.666666666667,16082562164808.8,5e-15,0.333333333333333
0.175,5.1,12994.9333333333,6441503060.16667,194835125.3,555354825.9,50.1666666666667,2221437136.46667,0.5,430.6,14254962591218.8,5e-15,0.5
0.2,1.1,1217.95,0,0,0.1,48.9,0.3,0,10.1333333333333,12537820.2666667,5e-15,0
0.2,0.9,1254.66666666667,0,0,0.0666666666666667,43.1333333333333,0.2,0,11.0333333333333,10042891.9666667,5e-15,0
0.2,1.3,1704.98333333333,0,0,0.266666666666667,49.9666666666667,0.6,0,11.6333333333333,19963422.8333333,5e-15,0
0.2,0.7,1808.25,0,0,0.0666666666666667,29.8333333333333,0.266666666666667,0,12.7666666666667,6740759.7,5e-15,0
0.2,1.5,7933.66666666667,1.7,0.0666666666666667,0.333333333333333,50,1.06666666666667,0,17.6333333333333,31984971.7666667,5e-15,0
0.2,0.5,13945.7166666667,83.3,1.03333333333333,6.06666666666667,8.23333333333333,25.1333333333333,0,16.4333333333333,3095355.83333333,5e-15,0
0.2,1.7,18250.5,348.2,10.1666666666667,29.3,50.0333333333333,114.466666666667,0,52.7666666666667,103761517.066667,5e-15,0
0.2,2.1,17483.5,1457756054.6,43580179.3,124406458.133333,50.0666666666667,497625905.733333,0.166666666666667,577.1,4136397300190.93,5e-15,0.166666666666667
0.2,1.9,17806.4,558187775.966667,16683821,47614970.4333333,50.1,190457121.966667,0.0666666666666667,587.4,1522317959603.1,5e-15,0.0666666666666667
0.2,2.3,17307.1666666667,2201554698.56667,65811010.7333333,187947652.2,50.0333333333333,751794094.7,0.166666666666667,572.033333333333,6278611758608.77,5e-15,0.166666666666667
0.2,2.5,16368.05,2815873553.03333,84284931.1,240483678.5,50.1,961940678.9,0.266666666666667,540.933333333333,7644856630291.93,5e-15,0.266666666666667
0.2,3.3,15818.9333333333,4555351903.23333,136409794.1,389376800.433333,50.0666666666667,1557494101.56667,0.266666666666667,523.466666666667,12091906079673.4,5e-15,0.266666666666667
0.2,2.7,17474.7333333333,3342848810.2,100138485.333333,285576069.4,50.1333333333333,1142316889.73333,0.166666666666667,578.033333333333,9746729677046.07,5e-15,0.166666666666667
0.2,2.9,16537.65,3797360754.96667,113837773.3,324491655.6,50.1666666666667,1297975620.96667,0.2,547.166666666667,10502657429155.3,5e-15,0.2
0.2,3.1,15617.45,4202195917.1,125875125.4,359136026.2,50.1,1436532246.73333,0.266666666666667,516.733333333333,10985527638106.7,5e-15,0.266666666666667
0.2,3.5,15102.3833333333,4868232044.16667,145731273.433333,416175660.333333,50.0333333333333,1664696250.33333,0.3,499.833333333333,12349122515882.8,5e-15,0.3
0.2,3.9,13644.1666666667,5381543165.73333,161543240.033333,460251538.066667,50.2,1840988760.23333,0.5,451.766666666667,12352469690684.3,5e-15,0.5
0.2,4.1,15567.55,5606445790.66667,168313301.266667,479536220.533333,50.2,1918144912.96667,0.3,515.966666666667,14725410215012.9,5e-15,0.3
0.2,3.7,14455.5,5126623880.3,154058468.066667,438457636.366667,50.2333333333333,1753682589.5,0.466666666666667,478.566666666667,12469287904913.1,5e-15,0.466666666666667
0.2,4.3,14259.6333333333,5806136638.46667,174503865.566667,496697779.766667,50.2666666666667,1986813476.73333,0.466666666666667,472.233333333333,13954453190702.9,5e-15,0.466666666666667
0.2,4.7,14601.6666666667,6156590690.3,185351570.166667,526828775.933333,50.3666666666667,2107298159.66667,0.5,484,15197303323869.9,5e-15,0.5
0.2,4.5,13162.75,5971993218.6,180374525.933333,511069947.4,50.6,2044298523.53333,0.5,435.833333333333,13284118720952.1,5e-15,0.5
0.2,4.9,11748.5833333333,6309449102.83333,190151906.533333,539977974.7,50.4333333333333,2159910607.23333,0.5,388.933333333333,12501913259570.8,5e-15,0.5
0.2,5.1,15580.9333333333,6461034309.03333,194347268.266667,552926737.833333,50.3,2211724039.33333,0.3,516.4,17042865784147.9,5e-15,0.3
0.225,1.1,1224.06666666667,0,0,0.133333333333333,49.3,1.03333333333333,0,10.7333333333333,15351642.9333333,5e-15,0
0.225,0.9,1274.41666666667,0,0,0.0333333333333333,44.4333333333333,0.133333333333333,0,11.0666666666667,9851364.5,5e-15,0
0.225,1.3,1713.63333333333,0,0,0.166666666666667,50.0333333333333,0.9,0,11.6333333333333,18692951.5,5e-15,0
0.225,0.7,1726.43333333333,0,0,0.0666666666666667,31.7,0.233333333333333,0,12.6,6651412.7,5e-15,0
0.225,1.5,9836.76666666667,9.5,0.2,0.866666666666667,50.0333333333333,3.4,0,18.4,35432678.8,5e-15,0
0.225,0.5,10521.6,44.2,0.633333333333333,3,9.2,12.8,0,16.5,4303958.26666667,5e-15,0
0.225,1.7,18250.5,360.866666666667,10.4333333333333,31.1333333333333,50.0333333333333,121.5,0,60.9333333333333,116009495.266667,5e-15,0
0.225,2.1,17809.7333333333,1500608089.76667,44616010.7333333,127110986.933333,50.2333333333333,508445482.3,0.133333333333333,588.433333333333,4312985981001.13,5e-15,0.133333333333333
0.225,1.9,17874.6,638854284.566667,18934982.7333333,54082685.9666667,50.0333333333333,216329391.333333,0.0333333333333333,589.466666666667,1756722616995.5,5e-15,0.0333333333333333
0.225,2.3,16572.3166666667,2251588145.46667,66873613.6666667,190783762.833333,50.1,763114069.333333,0.166666666666667,547.366666666667,6107860003179.87,5e-15,0.166666666666667
0.225,2.5,16581.5166666667,2873601329.66667,85321588.4666667,243553589.566667,50.0666666666667,974201237.5,0.166666666666667,548.233333333333,7853345188448.27,5e-15,0.166666666666667
0.225,3.3,15259.9833333333,4588203575.3,136564724.866667,389258034,50.1666666666667,1557028817.36667,0.233333333333333,504.933333333333,11655024137354.2,5e-15,0.233333333333333
0.225,2.7,15466.3166666667,3396363019.13333,100921073.6,287956765.7,50.1,1151842054.36667,0.333333333333333,511.433333333333,8674778290682.97,5e-15,0.333333333333333
0.225,2.9,14703.4833333333,3853507903.46667,114477071.9,326773998.633333,50.0666666666667,1307106280.03333,0.266666666666667,485.866666666667,9383033106478.33,5e-15,0.266666666666667
0.225,3.1,14861.6,4234231198.5,126125413.233333,359187154.6,50.2333333333333,1436740084.93333,0.366666666666667,491.566666666667,10449400452403.3,5e-15,0.366666666666667
0.225,3.5,12233.05,4896595512.76667,145759863.233333,415494299.466667,50.1666666666667,1661971883.93333,0.566666666666667,404.533333333333,9961153647469.7,5e-15,0.566666666666667
0.225,3.9,15280.85,5407183808.06667,161412927.666667,459011401.533333,50.3333333333333,1836031935.8,0.366666666666667,506.033333333333,13822331002579.3,5e-15,0.366666666666667
0.225,4.1,13570.9666666667,5624119088.03333,168164233.9,477532795.033333,50.4333333333333,1910146332.56667,0.4,449.233333333333,12763205493237.1,5e-15,0.4
0.225,3.7,13822.7333333333,5162005834.73333,153995352.633333,438128808.933333,50.3,1752512978.3,0.433333333333333,457.366666666667,11893964284938.2,5e-15,0.433333333333333
0.225,4.3,14888.9833333333,5850371008.36667,173986053.466667,496623957.9,50.0666666666667,1986512704.73333,0.366666666666667,493.233333333333,14587170893658,5e-15,0.366666666666667
0.225,4.7,14667.2666666667,6189301720.4,184750419.066667,525612037.433333,50.3,2102434909.43333,0.333333333333333,486.066666666667,15229718022648.4,5e-15,0.333333333333333
0.225,4.5,13115.2166666667,6030373962.23333,179536131.766667,511988790.666667,50.1333333333333,2047951330.36667,0.466666666666667,434.3,13234559557222.1,5e-15,0.466666666666667
0.225,4.9,13323.2166666667,6331608947.56667,189670415.533333,537853252.366667,50.5333333333333,2151392437.26667,0.533333333333333,441.3,14156561723762.9,5e-15,0.533333333333333
0.225,5.1,13790.2666666667,6489455634.93333,193637749.766667,551156165.1,50.2666666666667,2204619915.06667,0.466666666666667,457.133333333333,15026949188340.7,5e-15,0.466666666666667
0.25,1.1,1298.5,0,0,0.166666666666667,49.2666666666667,0.666666666666667,0,10.1666666666667,12849377.4333333,5e-15,0
0.25,0.9,1232.46666666667,0,0,0.133333333333333,45.5,0.666666666666667,0,10.5666666666667,9995277.4,5e-15,0
0.25,1.3,2054,0,0,0.1,50,0.733333333333333,0,11.8666666666667,19618160.4,5e-15,0
0.25,0.7,1656.65,0,0,0.2,33.9333333333333,0.466666666666667,0,12.2333333333333,6768972.03333333,5e-15,0
0.25,1.5,14230.3666666667,46.9,1.56666666666667,3.3,50,13.9666666666667,0,19.7333333333333,34686922.8666667,5e-15,0
0.25,0.5,6757.98333333333,22.7666666666667,0.2,1.76666666666667,11.3333333333333,6.5,0,15.6666666666667,4230037.26666667,5e-15,0
0.25,1.7,18250.5,468.133333333333,14.5333333333333,36.2,50.0666666666667,148.533333333333,0,73.8666666666667,139577975.733333,5e-15,0
0.25,2.1,17863.95,1590805173.73333,46819320.1666667,133714528.4,50.0333333333333,534854199.233333,0.0666666666666667,589.833333333333,4563633370591.67,5e-15,0.0666666666666667
0.25,1.9,17895.45,700380349.066667,20620123.2,58842039.5,50.1,235373288.3,0.0333333333333333,590.633333333333,1923583894238.03,5e-15,0.0333333333333333
0.25,2.3,15770.5,2315236979.03333,68199180.2666667,194677558.5,50.0666666666667,778715029.866667,0.266666666666667,520.766666666667,5911871320098.03,5e-15,0.266666666666667
0.25,2.5,16524.4666666667,2920540231.2,86142996.4666667,245670099.6,50.1333333333333,982694899.866667,0.2,546.1,7890587281566.57,5e-15,0.2
0.25,3.3,14330.05,4629287805.6,136733660.3,389770751.666667,50.1666666666667,1559073320.96667,0.366666666666667,474.033333333333,10954806531637.2,5e-15,0.366666666666667
0.25,2.7,15337.2,3446530996.9,101634675.933333,289980475.066667,50.1,1159923993.83333,0.3,507.066666666667,8664958772934.37,5e-15,0.3
0.25,2.9,15658.8,3903332160.86667,115021177.7,328475692.666667,50.0333333333333,1313905008.43333,0.233333333333333,517.7,10055078751836.7,5e-15,0.233333333333333
0.25,3.1,16259.05,4289641254.36667,126556715.633333,361079414.733333,50.1,1444336851.5,0.233333333333333,538.166666666667,11512835985917.9,5e-15,0.233333333333333
0.25,3.5,16360.9333333333,4940538028.63333,145809203.033333,416013472.3,50.1,1664056392.86667,0.2,541.866666666667,13393333543766.4,5e-15,0.2
0.25,3.9,13582.7166666667,5444329000.06667,161213575.3,458648206.7,50.3,1834589914,0.466666666666667,449.5,12252209757899.1,5e-15,0.466666666666667
0.25,4.1,13705.25,5677122438.13333,167694706.7,478233985.766667,50.1333333333333,1912937482.66667,0.433333333333333,453.7,12904899579177.9,5e-15,0.433333333333333
0.25,3.7,13413.6666666667,5203560853.3,153903685.1,438284424.933333,50.2333333333333,1753137786.6,0.433333333333333,443.966666666667,11559984857291.2,5e-15,0.433333333333333
0.25,4.3,13745.5333333333,5862973617.86667,173818669.033333,494069108.533333,50.3666666666667,1976271401.23333,0.366666666666667,455.266666666667,13377283079155.1,5e-15,0.366666666666667
0.25,4.7,13581.2333333333,6218233551.86667,184199893.866667,524053632.666667,50.3,2096225785.43333,0.466666666666667,450,14047881341594.3,5e-15,0.466666666666667
0.25,4.5,13850.8333333333,6042428199.3,179339385.733333,509269641.833333,50.4333333333333,2037079364.9,0.433333333333333,458.866666666667,13914213204060.7,5e-15,0.433333333333333
0.25,4.9,13287.35,6366725242.03333,188895903.666667,536683459.5,50.4,2146736484.36667,0.466666666666667,440.166666666667,14063906611820.8,5e-15,0.466666666666667
0.25,5.1,15005.1833333333,6507187593.23333,193179330.233333,548578679.066667,50.4333333333333,2194306487.06667,0.333333333333333,497.633333333333,16277621607723.2,5e-15,0.333333333333333
0.275,1.1,1333.81666666667,0,0,0.133333333333333,49.5666666666667,0.566666666666667,0,10.4666666666667,14527525.1,5e-15,0
0.275,0.9,1220.38333333333,0,0,0.133333333333333,44.7333333333333,0.566666666666667,0,10.4333333333333,9102931.2,5e-15,0
0.275,1.3,2093.06666666667,0,0,0.266666666666667,50.0666666666667,0.833333333333333,0,12.6333333333333,20794509.4,5e-15,0
0.275,0.7,1736.28333333333,0,0,0.133333333333333,35.8,0.433333333333333,0,12.9666666666667,7689245.06666667,5e-15,0
0.275,1.5,14431.8833333333,57.2333333333333,1.83333333333333,4.7,50.0666666666667,17.4333333333333,0,19.8333333333333,34184637.5333333,5e-15,0
0.275,0.5,6844.98333333333,12.9,0.0666666666666667,0.833333333333333,10.9333333333333,3.5,0,13.1333333333333,3252640.66666667,5e-15,0
0.275,1.7,18250.5,570.4,16.5666666666667,46.6,50.0666666666667,184.933333333333,0,89.9333333333333,179999609.133333,5e-15,0
0.275,2.1,17340.15,1655205504.56667,48339557.2,138057729.033333,50.0333333333333,552222507.966667,0.133333333333333,572.666666666667,4572420671031.23,5e-15,0.133333333333333
0.275,1.9,17976.8833333333,776204977.733333,22667514.2333333,64714625.3,50.0666666666667,258859461.466667,0.0666666666666667,593.433333333333,2139946012416.27,5e-15,0.0666666666666667
0.275,2.3,17252.0333333333,2381979559.16667,69555855.6333333,198743399.6,50,794984661.466667,0.1,570.033333333333,6630069976715.83,5e-15,0.1
0.275,2.5,16521.5,2985542038.23333,87256365.1666667,249193321.666667,50.0333333333333,996765916.1,0.166666666666667,546.133333333333,8005323582207.07,5e-15,0.166666666666667
0.275,3.3,14613.8666666667,4667644499.83333,136885061.533333,390008371.166667,50.2,1560027207.4,0.4,483.733333333333,11175695781749.5,5e-15,0.4
0.275,2.7,15870.4,3500041128.03333,102370326.333333,292219023.666667,50.0666666666667,1168886962.26667,0.3,524.866666666667,9042907603440.87,5e-15,0.3
0.275,2.9,15655.35,3926375776.86667,115192346.833333,328007523.066667,50.0666666666667,1311569634.8,0.233333333333333,517.9,10097136639613.9,5e-15,0.233333333333333
0.275,3.1,17112.55,4327526850.83333,126826509.566667,361509560.6,50.1666666666667,1446038904.23333,0.166666666666667,566.566666666667,12145875495900.8,5e-15,0.166666666666667
0.275,3.5,16242.95,4971528903.3,145823959.366667,415466161.4,50.2,1661867336.03333,0.233333333333333,538.1,13282998681425.2,5e-15,0.233333333333333
0.275,3.9,14846.05,5481415639.53333,160985956.666667,458227236.533333,50.2666666666667,1832914502.03333,0.3,491.4,13394989904934.9,5e-15,0.3
0.275,4.1,14922.2666666667,5701357375.36667,167462456.2,476670621,50.2666666666667,1906685279.63333,0.366666666666667,494.2,14028429063301.7,5e-15,0.366666666666667
0.275,3.7,14743.25,5227963092,153835576.533333,437066902.033333,50.4,1748265855.33333,0.366666666666667,488.066666666667,12689988942061.7,5e-15,0.366666666666667
0.275,4.3,15134.6833333333,5905073324.06667,173292397.2,493729446.233333,50.2,1974925823.06667,0.333333333333333,501.566666666667,14746165532885.4,5e-15,0.333333333333333
0.275,4.7,14692.4666666667,6237487597.13333,183821522.433333,521762763.1,50.4666666666667,2087067302.36667,0.4,486.8,15145872383313.1,5e-15,0.4
0.275,4.5,14657.55,6076643752.96667,178796283.066667,508211536.2,50.3666666666667,2032856782.6,0.433333333333333,485.7,14711813789498.4,5e-15,0.433333333333333
0.275,4.9,13720.95,6401874998.33333,188114565.9,535436472.233333,50.2666666666667,2141752710.56667,0.366666666666667,454.8,14510308341701,5e-15,0.366666666666667
0.275,5.1,11662.4,6540948110.7,192314246.566667,547128272.033333,50.3,2188516471,0.5,386.2,12579492103245.4,5e-15,0.5
0.3,1.1,1269.1,0,0,0.1,49.5333333333333,0.266666666666667,0,10.9333333333333,14539075.0666667,5e-15,0
0.3,0.9,1272.36666666667,0,0,0.166666666666667,46.0666666666667,0.666666666666667,0,10.2333333333333,9695070.06666667,5e-15,0
0.3,1.3,2261.28333333333,0,0,0.133333333333333,50,0.433333333333333,0,12.2666666666667,19653320.7666667,5e-15,0
0.3,0.7,1793.23333333333,0,0,0.0666666666666667,33.9333333333333,0.166666666666667,0,12.1666666666667,6674462.33333333,5e-15,0
0.3,1.5,15330.7333333333,71.6666666666667,2.2,5.83333333333333,50.0666666666667,22.6333333333333,0,20.6,35967576.2666667,5e-15,0
0.3,0.5,3558.11666666667,0,0,0.133333333333333,16.1666666666667,0.666666666666667,0,16.5333333333333,5038982.26666667,5e-15,0
0.3,1.7,18250.5,783.5,22.4333333333333,66.2,50,267.866666666667,0,125.933333333333,266837840.8,5e-15,0
0.3,2.1,16106.2,1711827031.83333,49641899.5,141696008.4,50,566702086.933333,0.233333333333333,531.566666666667,4379593150592.5,5e-15,0.233333333333333
0.3,1.9,17488.7,847307774,24554055.9666667,70097028.4666667,50.0666666666667,280386652.466667,0.1,576.966666666667,2263343601786.7,5e-15,0.1
0.3,2.3,15849.1333333333,2416908045.8,70248844.4,200153789.266667,50.2,800611607.1,0.2,523.3,6110191928720.23,5e-15,0.2
0.3,2.5,16769.05,3036067190.7,88092095.9333333,251463431.5,50.0666666666667,1005858061.9,0.3,554.466666666667,8204211310512.97,5e-15,0.3
0.3,3.3,16733.35,4711485067.56667,137036674.833333,390611715.466667,50.1666666666667,1562462992.43333,0.333333333333333,554.266666666667,12857086385700.1,5e-15,0.333333333333333
0.3,2.7,15796.5333333333,3536774979.2,102854733.766667,293062663.4,50.2,1172248500.5,0.3,522.233333333333,9031371574812.5,5e-15,0.3
0.3,2.9,15873.5,3993648829.73333,115935293.833333,330934259.466667,50.0666666666667,1323742840.06667,0.3,525.133333333333,10277249485842,5e-15,0.3
0.3,3.1,13651.7666666667,4337152476.93333,126665310.766667,359717670,50.1333333333333,1437974181.56667,0.366666666666667,451.1,9674616188213.27,5e-15,0.366666666666667
0.3,3.5,15861.2666666667,5018066898.9,145827705.366667,416065075.433333,50.1,1664264540.26667,0.3,525.2,12983304719406.3,5e-15,0.3
0.3,3.9,13023.1833333333,5518568617.56667,160743188.133333,457770432.5,50.2333333333333,1831069950.63333,0.5,430.933333333333,11721410561382.9,5e-15,0.5
0.3,4.1,13688.3333333333,5727835801.36667,167205895.533333,475252392.5,50.3666666666667,1901031814.93333,0.566666666666667,453.2,12808769229190.8,5e-15,0.566666666666667
0.3,3.7,13346.5833333333,5274441465.66667,153691637.1,437477664.6,50.2666666666667,1749909566.9,0.433333333333333,441.6,11458787591690.9,5e-15,0.433333333333333
0.3,4.3,16768.2166666667,5921913966.53333,173064913.933333,491448728.1,50.4333333333333,1965796059.5,0.133333333333333,555.9,16280212615323.2,5e-15,0.133333333333333
0.3,4.7,13911.7666666667,6277948304.9,183029310.633333,520987878.233333,50.2666666666667,2083942148.5,0.466666666666667,461.033333333333,14303896244507.9,5e-15,0.466666666666667
0.3,4.5,16464.8,6108832845.83333,178270823.466667,506938051.933333,50.3333333333333,2027759490.83333,0.333333333333333,546.033333333333,16508639708959.6,5e-15,0.333333333333333
0.3,4.9,12801.1166666667,6433295340.13333,187383387.2,533868899.7,50.2,2135481030.6,0.5,423.8,13476712250718.4,5e-15,0.5
0.3,5.1,15315.6,6574689077.3,191416306.7,545619736.033333,50.1666666666667,2182480781,0.3,507.9,16533406526331.4,5e-15,0.3
0.325,1.1,1216.18333333333,0,0,0.233333333333333,49.7,1.4,0,10.1666666666667,14229094,5e-15,0
0.325,0.9,1174.51666666667,0,0,-0.0333333333333333,46.7333333333333,-0.133333333333333,0,9.83333333333333,9437266.8,5e-15,0
0.325,1.3,1974.88333333333,0,0,0.2,50.0333333333333,1.03333333333333,0,12.1666666666667,21228071.7666667,5e-15,0
0.325,0.7,1524.5,0,0,0.1,36.5,0.766666666666667,0,11.5333333333333,7302609.23333333,5e-15,0
0.325,1.5,15190.4833333333,66,1.8,5.26666666666667,50.0666666666667,18.5666666666667,0,22.0333333333333,41262111.1333333,5e-15,0
0.325,0.5,4354.9,0.433333333333333,0,0,15.6,-0.1,0,13.9666666666667,4354997.73333333,5e-15,0
0.325,1.7,18250.5,1454.63333333333,39.9,120.133333333333,50,483.766666666667,0,193.3,376175721.4,5e-15,0
0.325,2.1,16106.4666666667,1775338708.3,51097183.6,145803483.966667,50.1,583213346.766667,0.166666666666667,531.533333333333,4474928971508.4,5e-15,0.166666666666667
0.325,1.9,17395.0166666667,913583372.766667,26265972.5,74991766.7333333,50,299946540.233333,0.1,573.833333333333,2458583146266.97,5e-15,0.1
0.325,2.3,15989.9166666667,2475963322.23333,71401468.4,203451786.466667,50.2,813801757.5,0.233333333333333,528.266666666667,6272549183941.43,5e-15,0.233333333333333
0.325,2.5,16958.85,3082966471.43333,88848471.5333333,253378507.9,50.1333333333333,1013510489.06667,0.166666666666667,560.7,8365891702814.53,5e-15,0.166666666666667
0.325,3.3,14366.1833333333,4699291250.6,136565022.833333,386901701.233333,50.2,1546348002.63333,0.266666666666667,475.066666666667,11012029308730.9,5e-15,0.266666666666667
0.325,2.7,15882.6666666667,3603728133.73333,103728856.433333,296220451.466667,50.0333333333333,1184889371.4,0.333333333333333,525.433333333333,9181051518226.1,5e-15,0.333333333333333
0.325,2.9,14288.4,4040356785.53333,116378793,332198160.266667,50.0666666666667,1328802093.53333,0.366666666666667,472.233333333333,9272001467224.63,5e-15,0.366666666666667
0.325,3.1,14693.6666666667,4414992303.63333,127389793.866667,363135097.966667,50.1666666666667,1452556338.23333,0.4,486.033333333333,10450349431560.1,5e-15,0.4
0.325,3.5,14187.05,5051404123.36667,145814550.3,415621966.933333,50.1666666666667,1662478390.86667,0.333333333333333,469.333333333333,11585105271977.1,5e-15,0.333333333333333
0.325,3.9,14230.4666666667,5548708544.36667,160535278.433333,456729255.7,50.3,1826929578.13333,0.366666666666667,471.366666666667,12795144495463.4,5e-15,0.366666666666667
0.325,4.1,14109.4333333333,5769798493.43333,166781072.7,474935936.066667,50.2333333333333,1899739873.33333,0.4,467.3,13214792912113.7,5e-15,0.4
0.325,3.7,15252.8666666667,5308686649.33333,153569609.033333,436922272.533333,50.3,1747672398.03333,0.266666666666667,505.033333333333,13118826171192.6,5e-15,0.266666666666667
0.325,4.3,14059.9833333333,5957730041.2,172580114.866667,490543632.633333,50.3666666666667,1962158201.13333,0.4,465.566666666667,13601538603714.5,5e-15,0.4
0.325,4.7,12557.9,6306873129.1,182443243.266667,519324786.333333,50.2666666666667,2077286446.46667,0.633333333333333,415.933333333333,12856026502328.8,5e-15,0.633333333333333
0.325,4.5,14029.1166666667,6141035737.3,177728166.666667,505638806.666667,50.3,2022564254.2,0.5,464.866666666667,13989644659303.2,5e-15,0.5
0.325,4.9,14052.1,6459173990.66667,186770029.6,531869193.866667,50.2333333333333,2127487571.06667,0.4,465.666666666667,14765868066261.5,5e-15,0.4
0.325,5.1,13649.8,6588907128.63333,191028752.3,542717517.766667,50.4,2170862007.4,0.5,452.4,14631337330882.8,5e-15,0.5
0.35,1.1,1298.4,0,0,0.233333333333333,49.4333333333333,1.1,0,10.4333333333333,13215557.3,5e-15,0
0.35,0.9,1178.81666666667,0,0,0.0333333333333333,46.9333333333333,-0.0333333333333333,0,10.3,9851391.4,5e-15,0
0.35,1.3,2162.78333333333,0,0,0.1,50.0333333333333,0.233333333333333,0,12.4666666666667,20614995.8666667,5e-15,0
0.35,0.7,1461.75,0,0,0.2,38.3,0.766666666666667,0,11.2666666666667,7710387.73333333,5e-15,0
0.35,1.5,17167.5,105.033333333333,2.5,8.66666666666667,50.0333333333333,34.1,0,23.3666666666667,40127600.4666667,5e-15,0
0.35,0.5,5260.38333333333,16.6,0.2,1,16.8666666666667,4.73333333333333,0,15.1333333333333,4136421.73333333,5e-15,0
0.35,1.7,18250.5,8886.93333333333,249.4,717.1,50.0666666666667,2861.93333333333,0,399.333333333333,862215870.633333,5e-15,0
0.35,2.1,15191.2666666667,1833975185.3,52408719.7666667,149451122.5,50.1333333333333,597789219.9,0.2,501.066666666667,4320953769234.6,5e-15,0.2
0.35,1.9,17759.8333333333,979993088.366667,27983373.1333333,79822344.1333333,50.1333333333333,319291319.766667,0.1,586.133333333333,2642144629783.73,5e-15,0.1
0.35,2.3,17267.25,2538759181.96667,72600504.8333333,206965552.633333,50.1666666666667,827856112.033333,0.166666666666667,570.9,6928227743120.93,5e-15,0.166666666666667
0.35,2.5,14802.75,3133528126.9,89641462.7,255532669.433333,50.1666666666667,1022128462.5,0.366666666666667,488.833333333333,7333421055773.5,5e-15,0.366666666666667
0.35,3.3,16168.5833333333,4790909411.3,137256673.666667,391043076.433333,50.2,1564175102.83333,0.166666666666667,535.266666666667,12424073619190.2,5e-15,0.166666666666667
0.35,2.7,15504.6333333333,3650571802.6,104301814.7,297734566.866667,50.0666666666667,1190935289.26667,0.3,512.866666666667,9000351306240.37,5e-15,0.3
0.35,2.9,15111.8166666667,4077677298.83333,116714552.5,332714405.8,50.1333333333333,1330774738.46667,0.333333333333333,499.7,9830649227554.23,5e-15,0.333333333333333
0.35,3.1,15475.35,4467498850.43333,127699737.5,364509880.333333,50.0666666666667,1458031185.06667,0.333333333333333,511.933333333333,11064544624111.1,5e-15,0.333333333333333
0.35,3.5,14033.0166666667,5090385602.6,145784496.833333,415537499.633333,50.1666666666667,1662138066.06667,0.333333333333333,464.2,11452532328019.9,5e-15,0.333333333333333
0.35,3.9,15014.0333333333,5590506932.2,160228028.666667,456501998.466667,50.2,1826010952.86667,0.3,497.233333333333,13502693911928.2,5e-15,0.3
0.35,4.1,15306.2833333333,5809568693.8,166348816.4,474395267.2,50.1333333333333,1897572062.46667,0.266666666666667,507.133333333333,14324662066330.4,5e-15,0.266666666666667
0.35,3.7,14476.0666666667,5357616129.73333,153373803.066667,437388418.633333,50.1333333333333,1749558696.9,0.4,479.066666666667,12462063248326.1,5e-15,0.4
0.35,4.3,14152.5333333333,6004045586.8,171933633.766667,490325751.366667,50.1333333333333,1961298701.66667,0.366666666666667,468.466666666667,13688554189206.6,5e-15,0.366666666666667
0.35,4.7,15200.5166666667,6331911234.73333,181927643.966667,517344062.766667,50.3333333333333,2069367766.8,0.433333333333333,503.766666666667,15535895561240.4,5e-15,0.433333333333333
0.35,4.5,13987.5166666667,6179282133.03333,177067962.6,504705598.433333,50.1666666666667,2018836975.06667,0.433333333333333,463.333333333333,13927342181383.3,5e-15,0.433333333333333
0.35,4.9,14259.0833333333,6481353468.36667,186229568.4,529590335,50.3333333333333,2118372541.9,0.433333333333333,472.666666666667,14926570507205.8,5e-15,0.433333333333333
0.35,5.1,14067.5833333333,6620867227.8,190165470.7,541015622.9,50.3,2164077858.8,0.466666666666667,466.166666666667,15046290203246.2,5e-15,0.466666666666667
0.375,1.1,1292.45,0,0,0.166666666666667,49.7,0.8,0,10.1666666666667,13448862.7,5e-15,0
0.375,0.9,1201.48333333333,0,0,0.1,47.8,0.266666666666667,0,10.8,10748676.8666667,5e-15,0
