"epsilon1","epsilon2","tfinal","G","R","Tc","V","mut","trans","Vtot","nu","cancer"
0.275,2.9,18250.5,145.04,9.04,50.04,142,0,47.12,183132926,5e-15,0
0.275,3.1,18250.5,637,39.04,50.04,641.8,0,154.68,696622370.28,5e-15,0
0.275,3.3,18250.5,342980879.24,21837006.84,50.2,342979065.72,0,602.52,2645597289766.4,5e-15,0
0.275,3.5,16657.32,909041443.44,57845421.64,50.04,909035940.4,0.16,550.08,6991146860495.16,5e-15,0.16
0.275,3.7,16977.06,1388172234.4,88454491.72,50.08,1388165490.2,0.2,560.92,11132623737355.9,5e-15,0.2
0.275,3.9,16847.22,1823842654.84,116303836.6,50.08,1823841858.68,0.24,556.48,14664298752024.8,5e-15,0.24
0.275,4.1,15296.28,2212715726.2,141280669.44,50.12,2212701487.16,0.36,505.44,16194326620164,5e-15,0.36
0.275,4.3,14520.58,2570518221.68,164232634.88,50.12,2570531096.44,0.52,479.56,17930339107060.8,5e-15,0.52
0.275,4.5,13969.96,2895868632.28,185143408.32,50.12,2895824898.64,0.32,461.4,19542585976388.4,5e-15,0.32
0.275,4.7,15389.22,3195724303.68,204391526.24,50.12,3195731730.88,0.36,509.04,23836700509872.9,5e-15,0.36
0.275,5.1,14978.72,3731648483.12,238584341.04,50.04,3731649250.56,0.44,495.56,27207392806763.4,5e-15,0.44
0.275,4.9,13864.8,3470445770.64,222064662.36,50.12,3470430806.52,0.4,458.24,23319939811633.6,5e-15,0.4
0.3,0.5,3731.92,5.52,0.12,1,5.96,0,0.8,88856.24,5e-15,0
0.3,0.7,16111.94,163.2,2.28,3.84,162.56,0,42.32,7397671.32,5e-15,0
0.3,1.5,1288.2,0,0,43.76,0.92,0,15.44,29763047,5e-15,0
0.3,1.3,1527.44,0,0,38.72,1.16,0,16.36,26997583.48,5e-15,0
0.3,1.7,1281.18,0,0,47.44,0.8,0,14.4,36187453.96,5e-15,0
0.3,1.9,1263.34,0,0,49.28,1.04,0,13.76,42817009.08,5e-15,0
0.3,1.1,2392.74,0,0,27.88,1.6,0,21.8,20908970.6,5e-15,0
0.3,0.9,7731.84,11.48,0.16,13.36,14.04,0,29.8,14664363.4,5e-15,0
0.3,2.1,1467.84,0,0,49.76,1,0,14.8,50813994.16,5e-15,0
0.3,2.3,1790.3,0,0,50,1,0,15.96,58513957.04,5e-15,0
0.3,2.5,5506.82,0,0,50.04,1,0,20.24,80015797,5e-15,0
0.3,2.7,17099.8,68.08,3.92,50,65.68,0,29.48,112716618.24,5e-15,0
0.3,2.9,18250.5,158.36,9.96,50,153.32,0,51.44,210561930.04,5e-15,0
0.3,3.1,18250.5,830.12,47.96,50.04,828.76,0,228.72,1233752332.08,5e-15,0
0.3,3.3,16636.48,440690921.92,27798440.2,50.04,440684552.44,0.16,549.16,3151748062402.28,5e-15,0.16
0.3,3.5,15703.64,970033051.64,61302957.28,50.08,970004663.6,0.28,518.12,7059035946604.28,5e-15,0.28
0.3,3.7,16848.42,1444111168.32,91411882.56,50.16,1444120136.36,0.16,556.64,11485873964568.3,5e-15,0.16
0.3,3.9,16648.88,1892156943.16,119658120.68,50.04,1892147493.68,0.2,550,15057162334344,5e-15,0.2
0.3,4.1,16864.92,2260471949.24,143385695.56,50.12,2260125367.4,0.16,557.44,18478839848482.8,5e-15,0.16
0.3,4.3,13768.62,2637159042.4,166979837.56,50.04,2637159199.88,0.44,454.8,17420486965170,5e-15,0.44
0.3,4.5,15278.66,2951769101.28,187228070.88,50.12,2951771900.28,0.28,505.24,21858087871633.3,5e-15,0.28
0.3,4.7,14716.34,3256808045.56,206436187.2,50.04,3256804176.16,0.4,486.12,23215925633218,5e-15,0.4
0.3,5.1,15144.68,3756889399.84,239206111.56,50.28,3756879818.68,0.36,501.04,27721270493239.6,5e-15,0.36
0.3,4.9,12812.68,3520997595.72,223557615.24,50.12,3520997142.84,0.56,423.12,21850019777855.9,5e-15,0.56
0.325,0.5,5559.9,21.12,0.28,1,20,0,0.92,224542.68,5e-15,0
0.325,0.7,14662,120.28,2.12,5.08,113.96,0,42.28,9598208.04,5e-15,0
0.325,1.5,1270.62,0,0,45.96,0.6,0,15.16,34366608,5e-15,0
0.325,1.3,1513.72,0,0,38.88,0.88,0,16.84,27226639.72,5e-15,0
0.325,1.7,1239.14,0,0,48.36,1.24,0,13.92,38536823,5e-15,0
0.325,1.9,1334.52,0,0,49.48,0.8,0,14.08,41621813.92,5e-15,0
0.325,1.1,2058.28,0,0,29.12,0.6,0,21.36,21180162.68,5e-15,0
0.325,0.9,4092.8,0,0,17.68,0.84,0,27.48,19997418.52,5e-15,0
0.325,2.1,1494.54,0,0,49.96,0.92,0,15.12,52490018.08,5e-15,0
0.325,2.3,2134.16,0,0,50.04,1.2,0,16,65731944.08,5e-15,0
0.325,2.5,5587.4,1.36,0.12,50,2.6,0,20.36,88594829.8,5e-15,0
0.325,2.7,17609.3,72.68,4.76,50.04,71.52,0,31.44,123926010.36,5e-15,0
0.325,2.9,18250.5,179.08,10.72,50.04,183,0,56.48,234669851.08,5e-15,0
0.325,3.1,18250.5,2288.52,141.64,50,2280.64,0,412.56,2186102945.96,5e-15,0
0.325,3.3,17604.82,513365691.64,32129862.16,50,513328569.24,0.04,581.16,4058245253737.12,5e-15,0.04
0.325,3.5,17008.34,1043945698.16,65437183.32,50.08,1043934383.28,0.16,561.68,8252613938777.76,5e-15,0.16
0.325,3.7,15475.54,1521385003.6,95444608.88,50.08,1521397936.96,0.24,511,11115498666593.5,5e-15,0.24
0.325,3.9,16414.72,1945290348.92,122205708.76,50.12,1945309223.68,0.2,542.56,15269569138719,5e-15,0.2
0.325,4.1,15362.22,2337975780.16,146882444.64,50.08,2337972210.4,0.32,507.44,17227542953082.2,5e-15,0.32
0.325,4.3,14063.02,2685037114.52,168898792.04,50.12,2685030658.24,0.4,464.28,18151471194529.2,5e-15,0.4
0.325,4.5,13545.24,3019906425.76,189714093.28,50,3019898609.44,0.44,447.32,19709447663211,5e-15,0.44
0.325,4.7,15000.26,3305183347.2,207994073.96,50.08,3305181396.12,0.36,495.92,24047299650503.2,5e-15,0.36
0.325,5.1,14863.78,3824845975.4,240906325.08,50.08,3824843301,0.36,491.52,27666962460802.7,5e-15,0.36
0.325,4.9,12326.24,3571380774.56,224990192,50.12,3571356989.68,0.56,406.72,21275089768289.4,5e-15,0.56
0.35,0.5,13943.38,113.04,1.52,1.04,110.32,0,6.56,973634.44,5e-15,0
0.35,0.7,15828.72,115.04,2,5.84,113.36,0,44.48,10300270.76,5e-15,0
0.35,1.5,1259.48,0,0,45.16,1.16,0,15.32,34128865.8,5e-15,0
0.35,1.3,1419.06,0,0,41.44,1.28,0,16.84,30595105.04,5e-15,0
0.35,1.7,1240.76,0,0,48.2,1.4,0,14.12,40248893.08,5e-15,0
0.35,1.9,1309.7,0,0,49.4,1.6,0,13.36,43381052,5e-15,0
0.35,1.1,1941.24,0,0,31.96,1.32,0,19.68,25443149.2,5e-15,0
0.35,0.9,3236.94,0,0,19.04,0.52,0,28.96,19100277.56,5e-15,0
0.35,2.1,1661.08,0,0,49.92,1.16,0,14.72,52906978.4,5e-15,0
0.35,2.3,2206.86,0,0,50.12,1.32,0,17.12,72543192.2,5e-15,0
0.35,2.5,7599.68,7.76,0.44,50,8.92,0,21.04,90913890.52,5e-15,0
0.35,2.7,17651.7,84.6,3.52,50.04,82.48,0,33.44,132961968.16,5e-15,0
0.35,2.9,18250.5,208.12,12.04,50.12,205.28,0,60.04,253944831.28,5e-15,0
0.35,3.1,18250.5,1827417.04,113327.44,50,1827342.04,0,598.72,16614996016.88,5e-15,0
0.35,3.3,16878.3,583076859.68,36228262.2,50.08,583065362.6,0.16,557,4368766636689.56,5e-15,0.16
0.35,3.5,17032.02,1108915220.8,69002473,50.12,1108918065.96,0.2,562.68,8788066457278.68,5e-15,0.2
0.35,3.7,16918.32,1593318407.08,99121734.72,50.04,1593338080.24,0.2,558.72,12792657716742.6,5e-15,0.2
0.35,3.9,14575.38,2003497396.08,124938168.28,50.16,2003482882.76,0.4,481.4,13878228203896.1,5e-15,0.4
0.35,4.1,16034.22,2403013409.92,149691091.44,50.04,2402999973.2,0.32,530.28,18529871478712.6,5e-15,0.32
0.35,4.3,14693.6,2747438371.28,171354823.04,50.08,2747448719.56,0.28,485.32,19428680519536.8,5e-15,0.28
0.35,4.5,15525.3,3061598110.48,191161003.36,50.12,3061571977.28,0.28,513.08,23062980193601.7,5e-15,0.28
0.35,4.7,15762.42,3347620483.12,209316256.72,50.16,3347483111.2,0.4,521.36,25660517069115.8,5e-15,0.4
0.35,5.1,13172.82,3869489792.44,241942479.36,50.12,3869501007.6,0.48,435.6,24767659619281,5e-15,0.48
0.35,4.9,13421.3,3621924867.08,226381790.2,50.12,3621941333.48,0.48,443.44,23605448562670.3,5e-15,0.48
0.375,0.5,13713.4,131.56,1.36,1.28,128.8,0,8.08,1226802.16,5e-15,0
0.375,0.7,13234.4,57.08,1.04,8.64,61.88,0,45.8,15186502.28,5e-15,0
0.375,1.5,1288.12,0,0,45.72,0.92,0,14.8,34119653.32,5e-15,0
0.375,1.3,1440.46,0,0,40.08,1.08,0,16.64,26796926.8,5e-15,0
0.375,1.7,1289.8,0,0,47.24,1.24,0,14.16,34092269.68,5e-15,0
0.375,1.9,1314.26,0,0,49.68,1.12,0,13.2,46737537.76,5e-15,0
0.375,1.1,1809.16,0,0,32.8,1.04,0,20.8,23879868.92,5e-15,0
0.375,0.9,3737.06,2.52,0,21,3.68,0,27.24,20930352.08,5e-15,0
0.375,2.1,1458.62,0,0,49.88,1.28,0,14.76,50092114.52,5e-15,0
0.375,2.3,2581.06,0,0,50,1.04,0,17.28,70452259.76,5e-15,0
0.375,2.5,7409.96,5.2,0.16,50,6.08,0,22.44,93375102.36,5e-15,0
0.375,2.7,17852.7,96.96,6.16,50.04,97.2,0,35.64,158454482.6,5e-15,0
0.375,2.9,18250.5,234.16,13.8,50.04,235.48,0,72.96,325449376.48,5e-15,0
0.375,3.1,18250.5,71877953.32,4422576.24,50.08,71875804.08,0,588.24,346413370606.4,5e-15,0
0.375,3.3,17037.58,658948625.48,40613216.36,50.08,658951493,0.12,562.36,5035453343840.36,5e-15,0.12
0.375,3.5,15539.38,1184878045,73093619.72,50.08,1184872400.04,0.36,512.8,8543533076197.8,5e-15,0.36
0.375,3.7,17414.94,1649316514.92,101906740.88,50.12,1649319706.6,0.2,575.28,13670875462459.4,5e-15,0.2
0.375,3.9,14124.94,2071782324.24,128103648.48,50.12,2071800515.92,0.4,466.04,13898561566983.2,5e-15,0.4
0.375,4.1,15514.08,2453596363.8,151815647.4,50.12,2453577114.56,0.28,512.64,18284193060621.5,5e-15,0.28
0.375,4.3,14585.8,2791092538.92,173004860.12,50.2,2791092973.36,0.36,481.96,19588110782697,5e-15,0.36
0.375,4.5,13955.34,3116564459.92,193061916.2,50.12,3116562917.92,0.48,460.88,20969040681269.5,5e-15,0.48
0.375,4.7,12409.8,3402020919.44,210981785.72,50.16,3401981395.36,0.68,409.64,20361486861143.1,5e-15,0.68
0.375,5.1,12859.86,3918047038.12,243053784,50.12,3918039695.68,0.52,425.2,24463269674339.8,5e-15,0.52
0.375,4.9,14815.28,3668412860.96,227599089.12,50.16,3668401685.56,0.4,489.72,26401925074770.2,5e-15,0.4
0.4,0.5,13870.2,139.48,1.28,1.68,136,0,10.4,1604913.96,5e-15,0
0.4,0.7,11864.96,45.96,0.92,8.68,46.16,0,38.24,11703589.32,5e-15,0
0.4,1.5,1238.08,0,0,46.6,0.88,0,14.52,35919092.6,5e-15,0
0.4,1.3,1441.42,0,0,40.08,1.08,0,15.88,27399501.44,5e-15,0
0.4,1.7,1220.04,0,0,48.96,0.96,0,14.6,43944686.24,5e-15,0
0.4,1.9,1356.42,0,0,49.6,1,0,13.8,47924204.44,5e-15,0
0.4,1.1,1735.84,0,0,34.48,1.16,0,17.68,26547379.48,5e-15,0
0.4,0.9,3095.58,0,0,21.56,1.12,0,24.88,19661556.72,5e-15,0
0.4,2.1,1654.48,0,0,50.08,0.72,0,15.68,65948909.88,5e-15,0
0.4,2.3,2724.54,0,0,50,1.16,0,17,68416408.92,5e-15,0
0.4,2.5,8674.1,9.04,0.92,50.04,9.24,0,23.2,93600951.24,5e-15,0
0.4,2.7,18250.5,109.2,5.92,50.04,112.6,0,37.4,159853166.68,5e-15,0
0.4,2.9,18250.5,275.72,15.24,50.04,278.04,0,80.08,348200988.2,5e-15,0
0.4,3.1,18082.12,158583525.24,9675692.36,50,158579590.28,0.04,596.92,1017416878606.92,5e-15,0.04
0.4,3.3,16563.04,743595193.56,45427074.24,50,743572251.52,0.12,546.72,5573391470363.36,5e-15,0.12
0.4,3.5,17629.18,1249617726.52,76524378.28,50.12,1249616552.08,0.08,582.56,10365221909883.5,5e-15,0.08
0.4,3.7,15107.1,1721286185.84,105443561.36,50.08,1721291938.48,0.24,498.44,12285127549579.5,5e-15,0.24
0.4,3.9,15141.9,2145183958.8,131427249.88,50.04,2145169959.56,0.4,499.92,15509423241348.4,5e-15,0.4
0.4,4.1,15803.94,2528290993.6,154900242.76,50,2528285334.84,0.36,522.68,19234502872135.4,5e-15,0.36
0.4,4.3,13930.46,2857723469.2,175519995.72,50.12,2857711275.12,0.28,459.96,19173494038326.2,5e-15,0.28
0.4,4.5,14207.9,3158307550.72,194446399.24,50.24,3158294540.6,0.4,469.56,21691882999242.9,5e-15,0.4
0.4,4.7,13835.4,3458780044.12,212660235.64,50.12,3458775783.68,0.36,457.24,23180794173987,5e-15,0.36
0.4,5.1,13208.7,3966533657.28,244102169.16,50.12,3966516143.92,0.44,436.64,25490988430859.3,5e-15,0.44
0.4,4.9,13622.88,3726974176,229114324.68,50.08,3726959345.48,0.4,450.24,24651234594903.1,5e-15,0.4
0.425,0.5,15860.54,270.16,3.2,1.56,270.88,0,18.12,2807020.04,5e-15,0
0.425,0.7,7067.2,16.12,0.16,10.4,17.8,0,36.04,15083911.76,5e-15,0
0.425,1.5,1265.8,0,0,46.32,0.76,0,14.2,31583833.16,5e-15,0
0.425,1.3,1395.9,0,0,42.44,0.84,0,15.96,32882920,5e-15,0
0.425,1.7,1270.58,0,0,48.64,1.2,0,14.32,37206849.76,5e-15,0
0.425,1.9,1446.54,0,0,49.4,0.92,0,14.2,45324720.88,5e-15,0
0.425,1.1,1718.68,0,0,35.6,1.12,0,19.6,25196047.68,5e-15,0
0.425,0.9,2385.4,0,0,25.52,1.12,0,24.52,21932213.68,5e-15,0
0.425,2.1,1697.54,0,0,49.92,1.44,0,15.28,56279509.2,5e-15,0
0.425,2.3,2891.56,0,0,50.08,1.36,0,17.92,68385975.4,5e-15,0
0.425,2.5,11651,10.88,0.56,50.12,11.76,0,23.36,91406962.64,5e-15,0
0.425,2.7,18250.5,112.76,5.24,50.04,116.76,0,41,178263113.88,5e-15,0
0.425,2.9,18250.5,306.44,17.76,50,305.48,0,98.68,447878255.56,5e-15,0
0.425,3.1,18145.14,218743092.48,13250217.48,50.12,218745917.08,0.04,599.04,1534503989420.96,5e-15,0.04
0.425,3.3,17463.12,802269621.4,48684592.6,50.12,802254393.72,0.24,576.64,6397884543944.96,5e-15,0.24
0.425,3.5,17607.1,1331249181.16,80778257.12,50.04,1331268906.04,0.08,581.6,11085382654539.9,5e-15,0.08
0.425,3.7,16414.82,1787892444.04,108637180.68,50.08,1787894798.56,0.2,542.08,13977826664016.4,5e-15,0.2
0.425,3.9,15015.44,2198079709.2,133750369.6,50.12,2198076409.32,0.36,495.8,15751962425778.8,5e-15,0.36
0.425,4.1,13453.14,2583505703.04,157110917.56,50.04,2583504407.96,0.44,443.88,16620603377035.9,5e-15,0.44
0.425,4.3,14136.16,2919785693.44,177776615.76,50.08,2919790571.88,0.44,467,19864847899041.5,5e-15,0.44
0.425,4.5,15863.36,3226394850.36,196682883.96,50.12,3226410735.68,0.32,524.72,24823521749244.9,5e-15,0.32
0.425,4.7,13025.46,3507218381.84,214047197.04,50.16,3507224318.32,0.6,430.32,22048643350348.1,5e-15,0.6
0.425,5.1,13008.16,4022846587.56,245262659.24,50.04,4022856839.88,0.56,429.88,25434586849234.5,5e-15,0.56
0.425,4.9,13787.16,3781508348.2,230443276.64,50.04,3781510416.12,0.48,455.76,25326327652698.9,5e-15,0.48
0.45,0.5,15416.06,399.32,4.8,1.68,409.64,0,28.92,4438094.96,5e-15,0
0.45,0.7,8504.02,30.2,0.56,12.2,31.84,0,39.28,19020773.4,5e-15,0
0.45,1.5,1269.3,0,0,45.96,1,0,14.52,35288870.6,5e-15,0
0.45,1.3,1312.38,0,0,43.32,0.84,0,15.72,32715829.8,5e-15,0
0.45,1.7,1277.84,0,0,48.4,1.12,0,14.24,43218613.24,5e-15,0
0.45,1.9,1415.36,0,0,49.48,0.8,0,14.44,44834278.68,5e-15,0
0.45,1.1,1702.42,0,0,35.04,1.16,0,18.52,25777014.28,5e-15,0
0.45,0.9,2528.82,0,0,25.68,0.8,0,23.4,22631173.76,5e-15,0
0.45,2.1,1908.74,0,0,49.92,1.16,0,16.04,64138898.76,5e-15,0
0.45,2.3,2535.6,0,0,50,1.08,0,18.52,83961886.96,5e-15,0
0.45,2.5,13994.56,28.36,1.2,50.04,28.8,0,26.2,103963230.76,5e-15,0
0.45,2.7,18250.5,131.48,7.64,50,136.8,0,41.92,189397107.36,5e-15,0
0.45,2.9,18250.5,454.76,27.32,50.04,452.16,0,119.12,523496292.8,5e-15,0
0.45,3.1,17457.5,310780800.68,18662382.6,50.04,310782443.8,0.08,576.28,2211303006192.36,5e-15,0.08
0.45,3.3,15136.6,894538883.96,53758439.56,50,894541857.48,0.28,499.4,6149158752323.28,5e-15,0.28
0.45,3.5,15284.06,1401673275.4,84359820.84,50.04,1401665861.6,0.32,504.68,10024086628832,5e-15,0.32
0.45,3.7,16474.14,1855664125.28,111825772.6,50.04,1855566051.52,0.16,544,14600190503697.7,5e-15,0.16
0.45,3.9,16305.64,2202911672.32,132937124.64,50,2202476839.6,0.24,538.8,17824093443965,5e-15,0.24
0.45,4.1,12350.9,2639068669.12,159278583,50.08,2639071089.88,0.56,407.44,15535614628063.7,5e-15,0.56
0.45,4.3,12100.98,2986457300.28,180129021.76,50,2986464483.48,0.44,399.08,17315734148942.4,5e-15,0.44
0.45,4.5,13371.62,3281344146.16,198405242.76,50.12,3281343208.08,0.44,441.6,21153624309526.4,5e-15,0.44
0.45,4.7,13472,3576676403.24,215960205.6,50,3576677310.08,0.56,445.12,23330784567684.2,5e-15,0.56
0.45,5.1,15018.6,4075261266.88,246278756.28,50,4075248545.96,0.4,496.68,29843884075806.8,5e-15,0.4
0.45,4.9,13051.76,3831986249.28,231627790.68,50.04,3831976933.92,0.4,431.16,24265346352959,5e-15,0.4
0.475,0.5,16120.86,485.52,5.32,2.24,493.32,0,38.84,6776717.08,5e-15,0
0.475,0.7,5599.04,2.4,0,14.12,2.84,0,32.2,16581338.44,5e-15,0
0.475,1.5,1248.26,0,0,47.32,1.08,0,14.24,35462022.24,5e-15,0
0.475,1.3,1346.96,0,0,43.52,1.28,0,15.88,34298103.84,5e-15,0
0.475,1.7,1207.34,0,0,49.32,1.36,0,13.96,40581633.88,5e-15,0
0.475,1.9,1380.9,0,0,49.8,1.24,0,14.36,52791876.92,5e-15,0
0.475,1.1,1514.66,0,0,37.96,1.16,0,17.2,28514332.8,5e-15,0
0.475,0.9,2233.9,0,0,28.56,0.92,0,23.24,27138746.36,5e-15,0
0.475,2.1,1821.06,0,0,49.84,1.12,0,15.68,58876998.24,5e-15,0
0.475,2.3,3441.2,0,0,50,0.88,0,18.32,78357385.6,5e-15,0
0.475,2.5,15518.88,55.36,3.24,50.04,56.68,0,27.04,108338346.2,5e-15,0
0.475,2.7,18250.5,148.24,8.32,50.04,144.56,0,45.2,181508750.72,5e-15,0
0.475,2.9,18250.5,583.96,36.64,50.04,595.12,0,153.48,677258267,5e-15,0
0.475,3.1,17749.32,383799451.4,22871666.24,50.08,383795238.4,0.04,585.8,2878175273348.92,5e-15,0.04
0.475,3.3,16595.88,969304059.12,57773731.24,50,969318438.92,0.12,548.24,7400561719388.2,5e-15,0.12
0.475,3.5,16193.82,1471974441.08,87864276.08,50.04,1471959239.8,0.28,534.8,11220550347054.9,5e-15,0.28
0.475,3.7,15520,1931807060.4,115337317.08,50,1931815891.72,0.4,512.6,14265477237017.6,5e-15,0.4
0.475,3.9,14172.14,2334956059.84,139592839.36,50.04,2334952417.36,0.4,467.68,15799583826943.1,5e-15,0.4
0.475,4.1,12481.32,2699249049.96,161577106.88,50.08,2699261840.32,0.52,411.8,16096655396650.4,5e-15,0.52
0.475,4.3,12957.6,3034686738.04,181775561.88,50.08,3034702036.28,0.68,427.84,18910714892859,5e-15,0.68
0.475,4.5,12565.86,3318674549.8,199535975.56,50.28,3318671791.44,0.6,415,20096590856330.9,5e-15,0.6
0.475,4.7,13540.12,3612449275.16,216885940.4,50.16,3612468847.16,0.36,447.16,23652102752262.4,5e-15,0.36
0.475,5.1,10874.26,4111895894.84,246950445.52,50.12,4111899282.76,0.6,358.6,21618828398888.4,5e-15,0.6
0.475,4.9,13604.24,3870395088.88,232481834.32,50.16,3870399498.52,0.48,449.84,25570376180557.8,5e-15,0.48
0.5,0.5,15914.76,213.32,2.44,3.8,210.24,0,45.04,8391502.72,5e-15,0
0.5,0.7,4666.84,7.56,0.12,17.24,7.96,0,32.04,19946013.08,5e-15,0
0.5,1.5,1209.52,0,0,48.24,0.88,0,15.2,43012672.96,5e-15,0
0.5,1.3,1324.12,0,0,43.44,1,0,15.28,31578147,5e-15,0
0.5,1.7,1310,0,0,49.08,0.84,0,14.12,40732955.2,5e-15,0
0.5,1.9,1422.52,0,0,49.88,1.24,0,14.28,50351459.28,5e-15,0
0.5,1.1,1506.1,0,0,38.4,1,0,17.6,28957667.88,5e-15,0
0.5,0.9,2329.56,0,0,27.52,1.48,0,21.16,21219702.12,5e-15,0
0.5,2.1,1825.76,0,0,50,0.92,0,16.12,63764419.48,5e-15,0
0.5,2.3,4340.16,0,0,50.04,0.64,0,19.2,76020717,5e-15,0
0.5,2.5,17019.24,70.2,3.68,50,70.88,0,30.16,130288609.76,5e-15,0
0.5,2.7,18250.5,153,8.48,50,152.8,0,51.4,217361132.12,5e-15,0
0.5,2.9,18250.5,844.56,51.68,50.04,845.36,0,225.32,1097100520.2,5e-15,0
0.5,3.1,18250.5,463064128,27367312.72,50.08,463066489.44,0,602.64,3671888397545.08,5e-15,0
0.5,3.3,17324.84,1022682109.8,60569550.92,50.08,1022580670.12,0.08,571.96,8277690078767.48,5e-15,0.08
0.5,3.5,17532.28,1531115703.6,90755362.24,50.12,1531115100.96,0.08,579.48,12722808151847.2,5e-15,0.08
0.5,3.7,14278.66,1982445793.36,117594444.72,50.12,1982448080.2,0.44,471.2,13387501353989.5,5e-15,0.44
0.5,3.9,16559.26,2398188710.08,142193516.84,50.04,2398206997.96,0.16,547.2,19097179803117,5e-15,0.16
0.5,4.1,11409.54,2754669982.28,163647707.84,50.12,2754660722.64,0.64,376,14953801614199.2,5e-15,0.64
0.5,4.3,14668.2,3096042314.36,183813771.32,50.04,3095977397.8,0.4,484.72,21937833061177.1,5e-15,0.4
0.5,4.5,11023.64,3399895222.56,201951902.2,50.04,3399897121.48,0.6,363.6,17988294445928.2,5e-15,0.6
0.5,4.7,14455.78,3677705529.32,218562889.36,50.04,3677695872.28,0.32,477.96,25809595645558.9,5e-15,0.32
0.5,5.1,13906.92,4149055042.72,247595368.2,50.24,4149054208.68,0.44,459.76,28089905962318.4,5e-15,0.44
0.5,4.9,13065.28,3928939797.48,233750995.16,50.08,3928953028.04,0.48,431.72,24885242568523,5e-15,0.48
0.525,0.5,15465.8,101.36,1.56,5.24,107.32,0,49,11096821.92,5e-15,0
0.525,0.7,4032.46,1.8,0,18.8,2.76,0,28.52,21595395.32,5e-15,0
0.525,1.5,1223.58,0,0,47.44,1.48,0,13.96,35983149.52,5e-15,0
0.525,1.3,1304.9,0,0,44.72,1,0,15.76,35615703.68,5e-15,0
0.525,1.7,1298.98,0,0,49.52,1.28,0,14.2,48711436.2,5e-15,0
0.525,1.9,1457.16,0,0,49.8,1.2,0,14.68,50947721.24,5e-15,0
0.525,1.1,1461.04,0,0,41.04,1.12,0,16.44,32496198.12,5e-15,0
0.525,0.9,1906.82,0,0,30.36,0.84,0,20.76,24549711.36,5e-15,0
0.525,2.1,2199.18,0,0,49.96,1.52,0,16.48,56049442.68,5e-15,0
0.525,2.3,4178.54,0,0,50,0.96,0,20.48,87581485.48,5e-15,0
0.525,2.5,17794.86,65.64,3.8,50.08,69.52,0,30,126509846.68,5e-15,0
0.525,2.7,18250.5,188.04,11.16,50,185.52,0,57.44,239110184.64,5e-15,0
0.525,2.9,18250.5,2496.8,148.72,50,2477.84,0,416.88,2517678793.6,5e-15,0
0.525,3.1,17547.02,554856660.48,32493706.4,50,554862145.08,0.08,579.28,4297152050144.32,5e-15,0.08
0.525,3.3,15875.5,1112477535.52,65250067.2,50.04,1112486247.2,0.28,523.96,8164362366599.72,5e-15,0.28
0.525,3.5,17620.12,1618382828.16,94949730.96,50,1618378433.24,0.12,582.52,13547382780092.6,5e-15,0.12
0.525,3.7,14207.86,2059089637.64,120993213.64,50.04,2059069405.4,0.4,468.68,13918000564694.6,5e-15,0.4
0.525,3.9,15849.24,2446295294.32,144115012.68,50.16,2446290307.28,0.28,523.96,18608983870904.8,5e-15,0.28
0.525,4.1,13224.6,2814862224.32,165835650.16,50.12,2814873571.72,0.52,436.56,17879431803906.6,5e-15,0.52
0.525,4.3,15318.38,3121736061.28,184629839.2,50.32,3121723430.08,0.28,506.48,23130518673219.9,5e-15,0.28
0.525,4.5,11693.86,3450519287.88,203380276.16,50.08,3450521558.4,0.64,385.72,19424587711917.2,5e-15,0.64
0.525,4.7,13432.6,3713392890.48,219393934.52,50.2,3713417040.04,0.4,443.76,24123433483758,5e-15,0.4
0.525,5.1,10849.52,4205358797.76,248519138.8,50.16,4205361185.76,0.64,358,22080910184097.4,5e-15,0.64
0.525,4.9,13423.04,3979468954.96,234773851.44,50.08,3979488868.12,0.44,443.68,25923274719352,5e-15,0.44
0.55,0.5,13850.62,61.56,0.8,5.92,63.2,0,42.72,10646722.8,5e-15,0
0.55,0.7,3144.28,0,0,18.68,0.92,0,27.72,19264532.72,5e-15,0
0.55,1.5,1229.76,0,0,48.08,1.08,0,13.4,38593794.6,5e-15,0
0.55,1.3,1273.08,0,0,45.36,1.16,0,14.36,32074666.4,5e-15,0
0.55,1.7,1263.08,0,0,49.36,1.2,0,14,43177154.84,5e-15,0
0.55,1.9,1477.3,0,0,49.92,0.8,0,15.04,54549489.44,5e-15,0
0.55,1.1,1412.88,0,0,41.64,0.76,0,16.84,30654520.16,5e-15,0
0.55,0.9,1903.14,0,0,30.6,0.76,0,19.8,22406328.24,5e-15,0
0.55,2.1,1981.14,0,0,49.96,1,0,17.24,70204679.2,5e-15,0
0.55,2.3,5465.64,0,0,50.04,1.04,0,21.28,90868138.76,5e-15,0
0.55,2.5,17743.26,79.64,3.52,50,79.16,0,32.68,128888380.92,5e-15,0
0.55,2.7,18250.5,209.92,11.08,50,209.44,0,62.6,271259022.88,5e-15,0
0.55,2.9,18250.5,1419134.76,82316.32,50.12,1419750.12,0,555.68,13239774977.28,5e-15,0
0.55,3.1,16974.9,610744467.76,35504446.16,50.04,610706572.32,0.12,560.32,4744417100601.64,5e-15,0.12
0.55,3.3,16566.72,1181059749.32,68724938.12,50.08,1181071592.36,0.16,546.84,9094281344297.68,5e-15,0.16
0.55,3.5,15243.82,1666205565.16,97181488.44,50.16,1666212394.04,0.32,503.2,11945390718067.5,5e-15,0.32
