"epsilon1","epsilon2","tfinal","G","R","P","Tc","V","mut","trans","Vtot","nu","numGclasses","cancer"
0.05,0.9,14640.9,340.8,6.26666666666667,0,2.1,0,0,0,922.8,5e-15,8,0
0.05,1.1,11362.7666666667,56.4333333333333,1.63333333333333,0,10.8666666666667,0,0,0,774.1,5e-15,8,0
0.05,2.1,1262.91666666667,0,0,0,49.1,0,0,0,17.1333333333333,5e-15,8,0
0.05,2.3,1427.6,0,0,0,49.6333333333333,0,0,0,1.93333333333333,5e-15,8,0
0.05,2.5,2048.45,0,0,0,49.9333333333333,0,0,0,4.4,5e-15,8,0
0.05,2.7,5010.11666666667,0,0,0,50.0666666666667,0,0,0,4.2,5e-15,8,0
0.05,2.9,14511.05,48.1333333333333,3,0,50.0333333333333,0,0,0,4.23333333333333,5e-15,8,0
0.05,3.1,18250.5,172.333333333333,11.3666666666667,0,50.0333333333333,0,0,0,45.4333333333333,5e-15,8,0
0.05,3.3,18250.5,626.133333333333,44.8333333333333,0,50.1,0,0,0,692.9,5e-15,8,0
0.05,3.5,17079.3,141893705.633333,9791613,0,50,0,6,0.2,21316.5,5e-15,8,0.2
0.05,3.7,8036.98333333333,622155419.866667,42992182.3,0,50,0,25,0,81.1333333333333,5e-15,8,0.833333333333333
0.05,3.9,7194.15,1152605377.5,79541929.4666667,0,50,0,29,0,7.83333333333333,5e-15,8,0.966666666666667
0.05,4.1,5265.3,1535385157.33333,106295689.233333,0,50.0666666666667,0,28,0,2.46666666666667,5e-15,8,0.933333333333333
0.05,4.3,3949.98333333333,1955303521.9,135238566.5,0,50.1,0,30,0,3.03333333333333,5e-15,8,1
0.05,4.5,3840.38333333333,2327066353.8,160691689.766667,0,50.0333333333333,0,30,0,0,5e-15,8,1
0.05,4.7,2956.66666666667,2594665532.46667,180099255.4,0,50.0333333333333,0,30,0,0,5e-15,8,1
0.05,4.9,3175.6,2948897189.3,203758769.566667,0,50.1,0,30,0,0,5e-15,8,1
0.05,5.1,2537.68333333333,3158633309.1,219187256.933333,0,50.1333333333333,0,30,0,0,5e-15,8,1
0.075,0.5,256.283333333333,0,0,0,1,0,0,0,0,5e-15,8,0
0.075,0.7,3568.13333333333,5.96666666666667,0.133333333333333,0,1.03333333333333,0,0,0,0,5e-15,8,0
0.075,1.5,1648.38333333333,0,0,0,34.7666666666667,0,0,0,116.733333333333,5e-15,8,0
0.075,1.3,2922.41666666667,0,0,0,23.9333333333333,0,0,0,215.266666666667,5e-15,8,0
0.075,1.7,1379.75,0,0,0,42.8333333333333,0,0,0,30.4,5e-15,8,0
0.075,1.9,1352.56666666667,0,0,0,45.8666666666667,0,0,0,17.3666666666667,5e-15,8,0
0.075,0.9,16447.2333333333,341.633333333333,7.1,0,3,0,0,0,1791.1,5e-15,8,0
0.075,1.1,11561.3166666667,41.6,1.26666666666667,0,11.8,0,0,0,571.5,5e-15,8,0
0.075,2.1,1384.5,0,0,0,48.2,0,0,0,13.8333333333333,5e-15,8,0
0.075,2.3,1541.88333333333,0,0,0,49.2333333333333,0,0,0,0.733333333333333,5e-15,8,0
0.075,2.5,2001.08333333333,0,0,0,50,0,0,0,6.66666666666667,5e-15,8,0
0.075,2.7,5030.98333333333,0.5,0.0333333333333333,0,50,0,0,0,12.8666666666667,5e-15,8,0
0.075,2.9,16982.7333333333,66.5666666666667,4.53333333333333,0,50.1,0,0,0,14.6666666666667,5e-15,8,0
0.075,3.1,18250.5,188.833333333333,11.4666666666667,0,50,0,0,0,34.5,5e-15,8,0
0.075,3.3,18250.5,762.7,52.4,0,50,0,0,0,690.4,5e-15,8,0
0.075,3.5,16343.65,187651099.4,12869238.3333333,0,50.1666666666667,0,6,0.166666666666667,18618.5333333333,5e-15,8,0.2
0.075,3.7,9987.9,724015614.8,49674828.0666667,0,50.1,0,25,0,43.2,5e-15,8,0.833333333333333
0.075,3.9,7912.48333333333,1208494730.2,82863581.4,0,50.0666666666667,0,29,0,1.73333333333333,5e-15,8,0.966666666666667
0.075,4.1,5151.93333333333,1620146608.13333,111293835.433333,0,50.0666666666667,0,30,0,0,5e-15,8,1
0.075,4.3,5333.15,1981716635.33333,136413534.7,0,50.2,0,29,0,3.73333333333333,5e-15,8,0.966666666666667
0.075,4.5,4289.91666666667,2343487008.3,161349253.966667,0,50.1333333333333,0,30,0,0,5e-15,8,1
0.075,4.7,3230.78333333333,2659713388.9,183237030.166667,0,50.1333333333333,0,30,0,0,5e-15,8,1
0.075,4.9,2662.58333333333,2789990597.86667,192835195.5,0,50.1,0,30,0,0,5e-15,8,1
0.075,5.1,2858.03333333333,3257290909.73333,223992598.7,0,50.2333333333333,0,30,0,0,5e-15,8,1
0.1,0.5,363,0,0,0,1,0,0,0,0,5e-15,8,0
0.1,0.7,7377.96666666667,27.0333333333333,0.333333333333333,0,1,0,0,0,6.4,5e-15,8,0
0.1,1.5,1783.98333333333,0,0,0,36.7,0,0,0,97.8,5e-15,8,0
0.1,1.3,2809.61666666667,2.96666666666667,0.166666666666667,0,26.6333333333333,0,0,0,183.833333333333,5e-15,8,0
0.1,1.7,1396.28333333333,0,0,0,43.5666666666667,0,0,0,47,5e-15,8,0
0.1,1.9,1273.21666666667,0,0,0,45.4,0,0,0,8.73333333333333,5e-15,8,0
0.1,0.9,17050.35,376.533333333333,8.63333333333333,0,3.83333333333333,0,0,0,2107.46666666667,5e-15,8,0
0.1,1.1,10044.05,32.6,0.666666666666667,0,13.2,0,0,0,844.633333333333,5e-15,8,0
0.1,2.1,1385.25,0,0,0,48.5,0,0,0,15.9666666666667,5e-15,8,0
0.1,2.3,1433.35,0,0,0,49.8333333333333,0,0,0,8.36666666666667,5e-15,8,0
0.1,2.5,2234.46666666667,0,0,0,50,0,0,0,4.16666666666667,5e-15,8,0
0.1,2.7,5626.43333333333,1.16666666666667,0.133333333333333,0,50.0333333333333,0,0,0,2.16666666666667,5e-15,8,0
0.1,2.9,17371.7,69.3333333333333,4.16666666666667,0,50.0333333333333,0,0,0,8.6,5e-15,8,0
0.1,3.1,18250.5,197.033333333333,13.8,0,50.0333333333333,0,0,0,28.8,5e-15,8,0
0.1,3.3,18250.5,1098.5,73.4666666666667,0,50.0333333333333,0,0,0,1396.26666666667,5e-15,8,0
0.1,3.5,15767.1666666667,268612378.166667,18284294.8666667,0,50.0666666666667,0,12,0,4470.43333333333,5e-15,8,0.4
0.1,3.7,9705.86666666667,781148849.833333,53223628.8666667,0,50.1,0,24,0,44.7,5e-15,8,0.8
0.1,3.9,6481.13333333333,1213297897.16667,82771468.9,0,50.0333333333333,0,30,0,1.26666666666667,5e-15,8,1
0.1,4.1,5325.46666666667,1687731821.63333,114976535.733333,0,50.0666666666667,0,30,0,0,5e-15,8,1
0.1,4.3,3646.51666666667,2017018951,137850098.9,0,50.0333333333333,0,30,0,0,5e-15,8,1
0.1,4.5,2986.31666666667,2401057529.26667,163929550.5,0,50.1,0,30,0,0,5e-15,8,1
0.1,4.7,2568.11666666667,2616557527.7,179536090.033333,0,50.1333333333333,0,30,0,0,5e-15,8,1
0.1,4.9,3697.08333333333,3002428979.13333,205269369.233333,0,50.1333333333333,0,30,0,0,5e-15,8,1
0.1,5.1,2087.7,3170752595.16667,218030123.733333,0,50.1,0,30,0,0,5e-15,8,1
0.125,0.5,403.916666666667,0,0,0,1,0,0,0,0,5e-15,8,0
0.125,0.7,11132.7333333333,77.3,1.23333333333333,0,1.2,0,0,0,14.6333333333333,5e-15,8,0
0.125,1.5,1708.93333333333,0,0,0,36.5333333333333,0,0,0,130.9,5e-15,8,0
0.125,1.3,2294.28333333333,0,0,0,28.4666666666667,0,0,0,347.166666666667,5e-15,8,0
0.125,1.7,1380.18333333333,0,0,0,44.1666666666667,0,0,0,17.6666666666667,5e-15,8,0
0.125,1.9,1290.01666666667,0,0,0,47.5333333333333,0,0,0,5.3,5e-15,8,0
0.125,0.9,17044.5666666667,294.433333333333,4.56666666666667,0.0333333333333333,4.36666666666667,0.166666666666667,0,0.0666666666666667,2644.7,5e-15,8,0
0.125,1.1,7198.45,15.1666666666667,0.2,0,13.9,0,0,0.0333333333333333,581.2,5e-15,8,0
0.125,2.1,1356.65,0,0,0,48.6,0,0,0,7.86666666666667,5e-15,8,0
0.125,2.3,1609.4,0,0,0,49.6333333333333,0,0,0,6.96666666666667,5e-15,8,0
0.125,2.5,2205.46666666667,0,0,0,50,0,0,0,2.16666666666667,5e-15,8,0
0.125,2.7,7252.63333333333,0,0,0,50.0333333333333,0,0,0,8.66666666666667,5e-15,8,0
0.125,2.9,17628.3166666667,87.8,5.13333333333333,0,50,0,0,0,28.2333333333333,5e-15,8,0
0.125,3.1,18250.5,215.066666666667,13.6,0,50,0,0,0,107.066666666667,5e-15,8,0
0.125,3.3,18250.5,1518.36666666667,103.966666666667,0,50.0333333333333,0,0,0.0333333333333333,2933.46666666667,5e-15,8,0
0.125,3.5,14485.85,337216776.866667,22787224.8666667,0,50.0666666666667,0,14,0.0333333333333333,1973.86666666667,5e-15,8,0.466666666666667
0.125,3.7,8174.8,849612665.9,57477826.6666667,0,50.0666666666667,0,25,0,29.6333333333333,5e-15,8,0.833333333333333
0.125,3.9,5262.78333333333,1310222034.63333,88582211.9,0,50,0,28,0,2.96666666666667,5e-15,8,0.933333333333333
0.125,4.1,5063.13333333333,1743538882.43333,118017058.1,0,50.1333333333333,0,29,0,0,5e-15,8,0.966666666666667
0.125,4.3,3735.88333333333,2125534054.9,143846331.366667,0,50.0333333333333,0,30,0,0,5e-15,8,1
0.125,4.5,3681.73333333333,2411057930.23333,163142901.866667,0,50.1,0,30,0,0,5e-15,8,1
0.125,4.7,3037.95,2804347149.73333,189648593.4,0,50.0333333333333,0,30,0,0,5e-15,8,1
0.125,4.9,2595.81666666667,3072154345.43333,208489676.366667,0,50.2,0,30,0,0,5e-15,8,1
0.125,5.1,2932.6,3326614460.83333,226038598.566667,0,50.1333333333333,0,30,0,0,5e-15,8,1
0.15,0.5,453.733333333333,0,0,0,1,0,0,0,0,5e-15,8,0
0.15,0.7,10858.1,109.4,1.66666666666667,0,1.2,0,0,0,538.333333333333,5e-15,8,0
0.15,1.5,1542.71666666667,0,0,0,37.9333333333333,0,0,0,68.4,5e-15,8,0
0.15,1.3,2126.86666666667,0,0,0,29.5333333333333,0,0,0,273.766666666667,5e-15,8,0
0.15,1.7,1340.98333333333,0,0,0,44.4,0,0,0,33.6666666666667,5e-15,8,0
0.15,1.9,1249.96666666667,0,0,0,47.7,0,0,0,46.7333333333333,5e-15,8,0
0.15,0.9,16318.55,221.766666666667,4.26666666666667,0,5.16666666666667,0,0,0.0333333333333333,1361.16666666667,5e-15,8,0
0.15,1.1,8473.8,17.8333333333333,0.433333333333333,0,15.3666666666667,0,0,0,440.3,5e-15,8,0
0.15,2.1,1342.51666666667,0,0,0,48.8333333333333,0,0,0,24.3666666666667,5e-15,8,0
0.15,2.3,1551.71666666667,0,0,0,49.7,0,0,0,5.43333333333333,5e-15,8,0
0.15,2.5,2490.35,0,0,0,50,0,0,0,5.33333333333333,5e-15,8,0
0.15,2.7,8353.23333333333,4.63333333333333,0.2,0,50.0333333333333,0,0,0,10.0333333333333,5e-15,8,0
0.15,2.9,18250.5,118.3,7.96666666666667,0,50,0,0,0,22.5666666666667,5e-15,8,0
0.15,3.1,18250.5,248.133333333333,15.3666666666667,0,50,0,0,0,84.2666666666667,5e-15,8,0
0.15,3.3,18250.5,2367,159.9,0,50.0666666666667,0,0,0.133333333333333,8979.3,5e-15,8,0
0.15,3.5,13466.2833333333,428132915.133333,28685070.0333333,0,50,0,16,0,630.233333333333,5e-15,8,0.533333333333333
0.15,3.7,8269.08333333333,931338088.966667,62474336.9666667,0,50.0333333333333,0,25,0,12,5e-15,8,0.833333333333333
0.15,3.9,5272.51666666667,1347478888.56667,90690232.3333333,0,50.1,0,29,0,0.7,5e-15,8,0.966666666666667
0.15,4.1,4086.1,1758656778.06667,118536260.8,0,50.0666666666667,0,30,0,0,5e-15,8,1
0.15,4.3,5279.78333333333,2193666311.86667,147235453.366667,0,50.0333333333333,0,30,0,0,5e-15,8,1
0.15,4.5,4543.8,2514091569.13333,169191139.433333,0,50.0666666666667,0,30,0,0,5e-15,8,1
0.15,4.7,3366.98333333333,2769280804.56667,187098841.6,0,50.1333333333333,0,30,0,0,5e-15,8,1
0.15,4.9,2551.98333333333,3116820656.9,209891627.166667,0,50.1333333333333,0,30,0,0,5e-15,8,1
0.15,5.1,2105,3302519562.76667,222666774.766667,0,50.1333333333333,0,30,0,0,5e-15,8,1
0.175,0.5,555.85,0,0,0,1,0,0,0,0,5e-15,8,0
0.175,0.7,13496.2166666667,181.133333333333,2.93333333333333,0.1,1.3,0.466666666666667,0,0,1245.46666666667,5e-15,8,0
0.175,1.5,1452.43333333333,0,0,0,40.4,0,0,0,26.4666666666667,5e-15,8,0
0.175,1.3,1990.13333333333,0,0,0,28.6666666666667,0,0,0,104.7,5e-15,8,0
0.175,1.7,1330.63333333333,0,0,0,44.7,0,0,0,21.2,5e-15,8,0
0.175,1.9,1380.76666666667,0,0,0,47.4,0,0,0,24.1666666666667,5e-15,8,0
0.175,0.9,16416.8,129.733333333333,2.9,0,6.56666666666667,0,0,0.0333333333333333,2222.2,5e-15,8,0
0.175,1.1,4035.31666666667,1.23333333333333,0,0,18.8333333333333,0,0,0,611.9,5e-15,8,0
0.175,2.1,1306.25,0,0,0,49.3333333333333,0,0,0,6.26666666666667,5e-15,8,0
0.175,2.3,1848.45,0,0,0,49.6666666666667,0,0,0,7.56666666666667,5e-15,8,0
0.175,2.5,2145.16666666667,0,0,0,50.0666666666667,0,0,0,8.63333333333333,5e-15,8,0
0.175,2.7,9498.78333333333,12.6666666666667,0.8,0,50,0,0,0,10.4333333333333,5e-15,8,0
0.175,2.9,18250.5,112.466666666667,7.26666666666667,0,50,0,0,0,29.4666666666667,5e-15,8,0
0.175,3.1,18250.5,315.9,21.9333333333333,0,50.0333333333333,0,0,0,127.466666666667,5e-15,8,0
0.175,3.3,18250.5,6812.53333333333,458.933333333333,0,50.0666666666667,0,0,0.333333333333333,43942.1333333333,5e-15,8,0
0.175,3.5,12445.6666666667,484478842.733333,32249548.2666667,0,50.0333333333333,0,18,0.0333333333333333,442.933333333333,5e-15,8,0.6
0.175,3.7,8224.1,1008887677.33333,67123673.9,0,50.0333333333333,0,27,0,6.83333333333333,5e-15,8,0.9
0.175,3.9,3538.5,1395192377.3,93076951.2666667,0,50.1,0,30,0,0.766666666666667,5e-15,8,1
0.175,4.1,4644.38333333333,1779388473.33333,118914125.133333,0,50.1666666666667,0,30,0,1.93333333333333,5e-15,8,1
0.175,4.3,4722.18333333333,2226318310.53333,148722809.3,0,50.1333333333333,0,30,0,0,5e-15,8,1
0.175,4.5,4148.36666666667,2504636712.8,167083022.4,0,50.1,0,30,0,0.366666666666667,5e-15,8,1
0.175,4.7,3319.65,2892183724.03333,193140644.3,0,50.2,0,30,0,0,5e-15,8,1
0.175,4.9,3004.95,3160141633.46667,211492911.933333,0,50.2,0,30,0,0,5e-15,8,1
0.175,5.1,1843.65,3423942687.13333,229300622.6,0,50.1333333333333,0,30,0,0,5e-15,8,1
0.2,0.5,662.533333333333,0,0,0,1,0,0,0,0,5e-15,8,0
0.2,0.7,13975.6333333333,195.833333333333,2.76666666666667,0.0666666666666667,1.66666666666667,0.233333333333333,0,0,1488.1,5e-15,8,0
0.2,1.5,1447.85,0,0,0,41.2333333333333,0,0,0,80.1333333333333,5e-15,8,0
0.2,1.3,1958.01666666667,0,0,0,32.0333333333333,0,0,0,215.666666666667,5e-15,8,0
0.2,1.7,1314.95,0,0,0,45.1,0,0,0,24,5e-15,8,0
0.2,1.9,1275.1,0,0,0,48.2333333333333,0,0,0,4.93333333333333,5e-15,8,0
0.2,0.9,16872.65,132.633333333333,3.1,0,7.73333333333333,0,0,0,1797.06666666667,5e-15,8,0
0.2,1.1,4313.98333333333,4.6,0.1,0,21.1666666666667,0,0,0,692.966666666667,5e-15,8,0
0.2,2.1,1377.53333333333,0,0,0,49.5,0,0,0,7.53333333333333,5e-15,8,0
0.2,2.3,1843.35,0,0,0,49.7,0,0,0,9.63333333333333,5e-15,8,0
0.2,2.5,2946.75,0,0,0,50.1,0,0,0,3.16666666666667,5e-15,8,0
0.2,2.7,11727.8166666667,14.6666666666667,0.933333333333333,0,50,0,0,0,18.3666666666667,5e-15,8,0
0.2,2.9,18250.5,128.9,7.86666666666667,0,50,0,0,0,37.8666666666667,5e-15,8,0
0.2,3.1,18250.5,366.133333333333,23.8666666666667,0,50.1,0,0,0,256.466666666667,5e-15,8,0
0.2,3.3,18250.5,3251041.73333333,214643.633333333,31.6,50.1,125.233333333333,0,6.9,1031941.3,5e-15,8,0
0.2,3.5,9798.93333333333,546300445.333333,36108553.8,0,50.0666666666667,0,25,0,236.166666666667,5e-15,8,0.833333333333333
0.2,3.7,8194.68333333333,1076445755.03333,71076105.6,0,50.0333333333333,0,26,0,13.9666666666667,5e-15,8,0.866666666666667
0.2,3.9,4057.71666666667,1392931995.9,92545132.2666667,0,50.1,0,30,0,0.366666666666667,5e-15,8,1
0.2,4.1,4372.36666666667,1910732810.43333,126551025.1,0,50.0666666666667,0,29,0,1.23333333333333,5e-15,8,0.966666666666667
0.2,4.3,3774.45,2319098595.8,153183882.3,0,50.0333333333333,0,30,0,0,5e-15,8,1
0.2,4.5,3082.18333333333,2624062729.16667,174079090,0,50.1666666666667,0,30,0,0,5e-15,8,1
0.2,4.7,2965.63333333333,2909513476.56667,193425584.833333,0,50.0666666666667,0,30,0,5.16666666666667,5e-15,8,1
0.2,4.9,2631.68333333333,3215061540.4,213174195.266667,0,50.0333333333333,0,30,0,0,5e-15,8,1
0.2,5.1,2220.36666666667,3439907794.86667,229187180.1,0,50.2333333333333,0,30,0,0,5e-15,8,1
0.225,0.5,998.066666666667,0,0,0,1,0,0,0,0,5e-15,8,0
0.225,0.7,13441.8833333333,331.733333333333,5.5,0,1.4,0,0,0.0333333333333333,2508.26666666667,5e-15,8,0
0.225,1.5,1392.48333333333,0,0,0,41.1666666666667,0,0,0,94.0666666666667,5e-15,8,0
0.225,1.3,1920.71666666667,0,0,0,31.4333333333333,0,0,0,274.2,5e-15,8,0
0.225,1.7,1320.11666666667,0,0,0,45.5,0,0,0,21.7,5e-15,8,0
0.225,1.9,1271.1,0,0,0,48.3,0,0,0,36.4,5e-15,8,0
0.225,0.9,13370.1666666667,81.5,2.36666666666667,0,9.06666666666667,0,0,0,2025.13333333333,5e-15,8,0
0.225,1.1,3971.1,5.4,0.166666666666667,0,21.3,0,0,0,581.533333333333,5e-15,8,0
0.225,2.1,1443.01666666667,0,0,0,49.6666666666667,0,0,0,12.1,5e-15,8,0
0.225,2.3,1685.21666666667,0,0,0,49.8666666666667,0,0,0,3.56666666666667,5e-15,8,0
0.225,2.5,3713.23333333333,0,0,0,50.0333333333333,0,0,0,7.56666666666667,5e-15,8,0
0.225,2.7,13152.5333333333,31.6,2.06666666666667,0,50.0333333333333,0,0,0,14.1,5e-15,8,0
0.225,2.9,17994.8,146.466666666667,8.2,0,50.0666666666667,0,0,0,20.7,5e-15,8,0
0.225,3.1,18250.5,454.233333333333,27.8333333333333,0,50.0666666666667,0,0,0,290.733333333333,5e-15,8,0
0.225,3.3,17907.1,71657956.6,4694278.43333333,0,50.0666666666667,0,2,0.633333333333333,89256.9333333333,5e-15,8,0.0666666666666667
0.225,3.5,9867.2,631175079,41385785.6,0,50.0666666666667,0,22,0,171.166666666667,5e-15,8,0.733333333333333
0.225,3.7,6456.55,1124430785.86667,73808363.9333333,0,50.0666666666667,0,29,0,15.0333333333333,5e-15,8,0.966666666666667
0.225,3.9,6050.26666666667,1573201660.66667,103284207.666667,0,50.0333333333333,0,28,0,0.7,5e-15,8,0.933333333333333
0.225,4.1,3542.28333333333,1902448378.56667,125508704.4,0,50.0666666666667,0,30,0,0.8,5e-15,8,1
0.225,4.3,4397.53333333333,2333851206.8,153713847.666667,0,50.1333333333333,0,30,0,0,5e-15,8,1
0.225,4.5,3245.56666666667,2637265582,174013202.933333,0,50.0666666666667,0,30,0,0,5e-15,8,1
0.225,4.7,2357.76666666667,2941139212.1,193386370.066667,0,50.1,0,30,0,0,5e-15,8,1
0.225,4.9,3126.26666666667,3303912320.4,216794918.5,0,50.1,0,30,0,0,5e-15,8,1
0.225,5.1,3143.25,3464480646.5,227487597.866667,0,50.0333333333333,0,30,0,0,5e-15,8,1
0.25,0.5,696.533333333333,0,0,0,1.03333333333333,0,0,0,0,5e-15,8,0
0.25,0.7,16473.8333333333,337.333333333333,5.2,0.1,2.33333333333333,0.4,0,0.0333333333333333,3028.4,5e-15,8,0
0.25,1.5,1382.16666666667,0,0,0,42.5333333333333,0,0,0,38.7666666666667,5e-15,8,0
0.25,1.3,1813.83333333333,0,0,0,33.3333333333333,0,0,0,99.0333333333333,5e-15,8,0
0.25,1.7,1225.21666666667,0,0,0,46.9333333333333,0,0,0,71.4666666666667,5e-15,8,0
0.25,1.9,1263.35,0,0,0,48.7,0,0,0,51.9333333333333,5e-15,8,0
0.25,0.9,13022.2,39.7,0.8,0,9.7,0,0,0.0333333333333333,1422.93333333333,5e-15,8,0
0.25,1.1,3345.58333333333,3.4,0.1,0,22,0,0,0,547.066666666667,5e-15,8,0
0.25,2.1,1393.26666666667,0,0,0,49.6,0,0,0,9.63333333333333,5e-15,8,0
0.25,2.3,1822.76666666667,0,0,0,49.9666666666667,0,0,0,6.53333333333333,5e-15,8,0
0.25,2.5,4866.73333333333,0,0,0,50.0333333333333,0,0,0,5.26666666666667,5e-15,8,0
0.25,2.7,15349.75,54.6666666666667,3.76666666666667,0,50,0,0,0,7.3,5e-15,8,0
0.25,2.9,18250.5,167.866666666667,9.66666666666667,0,50.1,0,0,0,48.3,5e-15,8,0
0.25,3.1,18250.5,561.433333333333,37.2,0,50.1,0,0,0,641.8,5e-15,8,0
