"epsilon1","epsilon2","tfinal","G","R","P","Tc","V","mut","trans","Vtot","nu","numGclasses","cancer"
0.125,2.9,18196.26,89.28,5.08,0,50,0,0,0,26.36,5e-15,8,0
0.125,3.1,18250.5,242.36,14,0,50,0,0,0,69.88,5e-15,8,0
0.125,3.3,18250.5,1470.04,100.64,0,50.08,0,0,0.08,5090.6,5e-15,8,0
0.125,3.5,17208.68,351383275.68,23728125.56,0,50.04,0,2.4,0,1513.44,5e-15,8,0.08
0.125,3.7,18186.48,867564921.64,58620462.08,0,50.08,0,1.2,0,19.84,5e-15,8,0.04
0.125,3.9,17871.52,1335910558.48,90272724.08,0,50.08,0,3.6,0,0.36,5e-15,8,0.12
0.125,4.1,16418.48,1763387503.32,119090357.52,0,50.04,0,6,0,0,5e-15,8,0.2
0.125,4.3,16296.22,2141844557.52,144734959.24,0,50.08,0,7.2,0,0,5e-15,8,0.24
0.125,4.5,14753.32,2477799865.12,167719369,0,50.2,0,12,0,0,5e-15,8,0.4
0.125,4.7,13529.92,2807229016.8,189788885.24,0,50.08,0,13.2,0,0,5e-15,8,0.44
0.125,4.9,13024.6,3091845466.76,209299543.76,0,50.2,0,14.4,0,0,5e-15,8,0.48
0.125,5.1,15042.8,3378428457.84,228175405.64,0,50.04,0,8.4,0,0,5e-15,8,0.28
0.15,0.5,519.4,0,0,0,1,0,0,0,0,5e-15,8,0
0.15,0.7,12542.24,121.68,2.24,0,1.2,0,0,0,408.32,5e-15,8,0
0.15,1.5,1554.08,0,0,0,37.8,0,0,0,11.68,5e-15,8,0
0.15,1.7,1339.56,0,0,0,44.12,0,0,0.04,53.4,5e-15,8,0
0.15,1.3,2113.28,0,0,0,27.92,0,0,0,146.36,5e-15,8,0
0.15,1.9,1286.34,0,0,0,47.16,0,0,0,35.32,5e-15,8,0
0.15,1.1,5631.18,10.44,0.16,0,16.6,0,0,0,454.96,5e-15,8,0
0.15,0.9,18163.5,219.24,4.36,0,5.72,0,0,0.12,3625.44,5e-15,8,0
0.15,2.1,1306.9,0,0,0,48.88,0,0,0,3.68,5e-15,8,0
0.15,2.3,1475.86,0,0,0,49.68,0,0,0,6.4,5e-15,8,0
0.15,2.5,2693.34,0,0,0,50.08,0,0,0,2.2,5e-15,8,0
0.15,2.7,7311.54,3.72,0.32,0,50.12,0,0,0,2.2,5e-15,8,0
0.15,2.9,18250.5,100.92,6.44,0,50,0,0,0,16.4,5e-15,8,0
0.15,3.1,18250.5,272.72,18.36,0,50.08,0,0,0,99.88,5e-15,8,0
0.15,3.3,18250.5,2374.88,158.36,0,50.12,0,0,0,4095.72,5e-15,8,0
0.15,3.5,18250.5,417182802.56,27976020.92,0,50.08,0,0,0,1227.52,5e-15,8,0
0.15,3.7,16741.58,940553697.48,63047689.8,0,50.04,0,4.8,0,17.92,5e-15,8,0.16
0.15,3.9,16934.52,1394854755.04,93609971.68,0,50.12,0,3.6,0,1.04,5e-15,8,0.12
0.15,4.1,16463.94,1814651791.28,121775394.76,0,50.12,0,7.2,0,0,5e-15,8,0.24
0.15,4.3,14739.46,2199972222.52,147558932.64,0,50.08,0,12,0,0,5e-15,8,0.4
0.15,4.5,14478.12,2530521943.68,170099039.04,0,50.2,0,13.2,0,0,5e-15,8,0.44
0.15,4.7,12636.34,2863470040.2,192085613.96,0,50.08,0,13.2,0,0,5e-15,8,0.44
0.15,4.9,14995.58,3146936111.24,211327375.16,0,50.16,0,9.6,0,0,5e-15,8,0.32
0.15,5.1,14718.44,3419193605.2,229498952.36,0,50.12,0,9.6,0,0,5e-15,8,0.32
0.175,0.5,532.94,0,0,0,1,0,0,0,0,5e-15,8,0
0.175,0.7,13628.58,149.92,2.2,0,1.44,0,0,0,962.36,5e-15,8,0
0.175,1.5,1602.4,0,0,0,37.52,0,0,0,72.4,5e-15,8,0
0.175,1.7,1343.1,0,0,0,44.64,0,0,0,38.96,5e-15,8,0
0.175,1.3,1920.8,0,0,0,31.92,0,0,0,102.88,5e-15,8,0
0.175,1.9,1284.22,0,0,0,47.64,0,0,0,2.56,5e-15,8,0
0.175,1.1,4271.64,7.72,0.16,0,19.76,0,0,0,562.92,5e-15,8,0
0.175,0.9,16626.66,147.2,2.96,0,6.8,0,0,0.04,2609,5e-15,8,0
0.175,2.1,1429.7,0,0,0,49.12,0,0,0,2.16,5e-15,8,0
0.175,2.3,1828.3,0,0,0,49.8,0,0,0,19.52,5e-15,8,0
0.175,2.5,2784.84,0,0,0,50.04,0,0,0,11.04,5e-15,8,0
0.175,2.7,11088.12,16.2,1.32,0,50,0,0,0,17.56,5e-15,8,0
0.175,2.9,18250.5,119.12,6.52,0,50,0,0,0,36.28,5e-15,8,0
0.175,3.1,18250.5,329.24,20.24,0,50,0,0,0,169.8,5e-15,8,0
0.175,3.3,18250.5,6819.36,452.84,0,50,0,0,0.24,44686,5e-15,8,0
0.175,3.5,17967.36,477176295.48,31776335.88,0,50.16,0,1.2,0,559.44,5e-15,8,0.04
0.175,3.7,17249.86,1008145676.44,67073870.56,0,50.04,0,2.4,0,13,5e-15,8,0.08
0.175,3.9,15647.4,1444578904.56,96344794.08,0,50.12,0,8.4,0,1.92,5e-15,8,0.28
0.175,4.1,16461.44,1884143876.24,125381234.6,0,50.04,0,6,0,0,5e-15,8,0.2
0.175,4.3,15532.92,2267437761.32,150786339.08,0,50,0,9.6,0,0,5e-15,8,0.32
0.175,4.5,14228.52,2597774933.76,173056018.12,0,50.12,0,14.4,0,0,5e-15,8,0.48
0.175,4.7,12576.38,2921267271.2,194380694.64,0,50.04,0,16.8,0,0,5e-15,8,0.56
0.175,4.9,14554.68,3202025363.48,213309529.04,0,50.12,0,15.6,0,0,5e-15,8,0.52
0.175,5.1,15366.8,3460778024.36,230812492.4,0,50.2,0,9.6,0,0,5e-15,8,0.32
0.2,0.5,570.1,0,0,0,1,0,0,0,0,5e-15,8,0
0.2,0.7,10334.86,138.08,1.96,0.08,1.48,0.16,0,0.04,1531.88,5e-15,8,0
0.2,1.5,1475.68,0,0,0,40.72,0,0,0,85.4,5e-15,8,0
0.2,1.7,1377.2,0,0,0,45.64,0,0,0,41.96,5e-15,8,0
0.2,1.3,1819.74,0,0,0,33.8,0,0,0,148.2,5e-15,8,0
0.2,1.9,1323.9,0,0,0,47.6,0,0,0,17.48,5e-15,8,0
0.2,1.1,3415.6,0,0,0,20.8,0,0,0,823.6,5e-15,8,0
0.2,0.9,13176.26,79.56,1.92,0,6.56,0,0,0,1723.76,5e-15,8,0
0.2,2.1,1447.54,0,0,0,49.36,0,0,0,24.92,5e-15,8,0
0.2,2.3,1715.68,0,0,0,49.92,0,0,0,3.96,5e-15,8,0
0.2,2.5,3453.34,0,0,0,49.92,0,0,0,25,5e-15,8,0
0.2,2.7,12216.32,22.32,1.36,0,50.04,0,0,0,11.64,5e-15,8,0
0.2,2.9,17835.98,130.2,7.96,0,50.04,0,0,0,44.32,5e-15,8,0
0.2,3.1,18250.5,383.2,25.48,0,50.12,0,0,0,188.24,5e-15,8,0
0.2,3.3,18250.5,3410960.04,225084.64,30.28,50.04,118,0,6.28,1064543.4,5e-15,8,0
0.2,3.5,18250.5,571458038.52,37716000.52,0,50,0,0,0,316.44,5e-15,8,0
0.2,3.7,17831.84,1081099428.24,71352666.8,0,50,0,3.6,0,5.68,5e-15,8,0.12
0.2,3.9,15065.28,1517942025.12,100399961.88,0,50.16,0,10.8,0,0,5e-15,8,0.36
0.2,4.1,15363.32,1941481377.08,128281127.32,0,50.08,0,7.2,0,0,5e-15,8,0.24
0.2,4.3,13244.72,2319102230.48,153181593.56,0,50.04,0,13.2,0,0,5e-15,8,0.44
0.2,4.5,15766.18,2639988662.52,174842235.88,0,50.24,0,10.8,0,0,5e-15,8,0.36
0.2,4.7,16418.14,2953186024.48,195602341.32,0,50.24,0,6,0,0,5e-15,8,0.2
0.2,4.9,12644.42,3244922938.32,214791031.36,0,50.2,0,16.8,0,0,5e-15,8,0.56
0.2,5.1,12300.72,3529403472.6,232941485.84,0,50,0,15.6,0,0,5e-15,8,0.52
0.225,0.5,743.58,0,0,0,1,0,0,0,0,5e-15,8,0
0.225,0.7,16797.46,405.32,5.52,0.08,1.48,0.12,0,0,2480.64,5e-15,8,0
0.225,1.5,1474.94,0,0,0,40.88,0,0,0,44.12,5e-15,8,0
0.225,1.7,1304.32,0,0,0,45.68,0,0,0,39.28,5e-15,8,0
0.225,1.3,1985.16,0,0,0,31.48,0,0,0,292.88,5e-15,8,0
0.225,1.9,1295.08,0,0,0,48.04,0,0,0,30.48,5e-15,8,0
0.225,1.1,2986.96,0,0,0,22.04,0,0,0,742.04,5e-15,8,0
0.225,0.9,14679.84,111.28,2.32,0,8.6,0,0,0,1555.4,5e-15,8,0
0.225,2.1,1431.48,0,0,0,49.44,0,0,0,8.08,5e-15,8,0
0.225,2.3,1782.3,0,0,0,49.92,0,0,0,27.88,5e-15,8,0
0.225,2.5,3131.38,0,0,0,50,0,0,0,4.92,5e-15,8,0
0.225,2.7,14354.88,43.96,2.08,0,50,0,0,0,20.56,5e-15,8,0
0.225,2.9,18250.5,122.64,8.52,0,50,0,0,0,22,5e-15,8,0
0.225,3.1,18250.5,453.12,30.68,0,50.08,0,0,0,216.52,5e-15,8,0
0.225,3.3,18250.5,72187842.04,4728248.64,0,50.08,0,0,0.6,78562.64,5e-15,8,0
0.225,3.5,17852.86,631445909.04,41397601.68,0,50.08,0,1.2,0,163.88,5e-15,8,0.04
0.225,3.7,16894.32,1141198858.36,74802171.84,0,50.04,0,3.6,0,11.12,5e-15,8,0.12
0.225,3.9,13566.8,1597427949.36,104692828.96,0,50.04,0,13.2,0,0,5e-15,8,0.44
0.225,4.1,16018.32,2002462650.72,131311373.36,0,50.08,0,8.4,0,0,5e-15,8,0.28
0.225,4.3,12846.96,2374411948.16,155705622.32,0,50.08,0,13.2,0,0,5e-15,8,0.44
0.225,4.5,13681.4,2693514631.28,177010456.8,0,50.08,0,14.4,0,0,5e-15,8,0.48
0.225,4.7,15137.86,3027683244,198428042.76,0,50.04,0,9.6,0,0,5e-15,8,0.32
0.225,4.9,16338.72,3312230832.96,217086922.8,0,50.04,0,13.2,0,0,5e-15,8,0.44
0.225,5.1,14478.94,3570581065.56,234150110.88,0,50.08,0,12,0,0,5e-15,8,0.4
0.25,0.5,1011.24,0,0,0,1,0,0,0,0,5e-15,8,0
0.25,0.7,15881.3,245.08,4.08,0,2.6,0,0,0,4266.6,5e-15,8,0
0.25,1.5,1393.8,0,0,0,42.48,0,0,0,32.64,5e-15,8,0
0.25,1.7,1287.3,0,0,0,46.4,0,0,0,53.48,5e-15,8,0
0.25,1.3,1751.52,0,0,0,34.84,0,0,0,166.96,5e-15,8,0
0.25,1.9,1279.06,0,0,0,48.64,0,0,0,7.28,5e-15,8,0
0.25,1.1,3089.52,0,0,0,21.88,0,0,0,318.72,5e-15,8,0
0.25,0.9,12906.54,52.76,1.36,0,10.12,0,0,0,1936.2,5e-15,8,0
0.25,2.1,1493.14,0,0,0,49.48,0,0,0,21.96,5e-15,8,0
0.25,2.3,1752.4,0,0,0,49.96,0,0,0,7.72,5e-15,8,0
0.25,2.5,3894.52,0,0,0,50,0,0,0,8.84,5e-15,8,0
0.25,2.7,12695.9,35.44,2.28,0,50,0,0,0,7.28,5e-15,8,0
0.25,2.9,18250.5,168.36,9.6,0,50,0,0,0,44.44,5e-15,8,0
0.25,3.1,18250.5,606.04,38.8,0,50,0,0,0,211.4,5e-15,8,0
0.25,3.3,18250.5,139837352.36,9089646.04,2.32,50.08,9.8,0,0.68,116909.48,5e-15,8,0
0.25,3.5,16850.54,702745535.4,45724823.84,0,50.08,0,3.6,0,90.24,5e-15,8,0.12
0.25,3.7,17206.9,1209330628.68,78662092.16,0,50.04,0,2.4,0,2.16,5e-15,8,0.08
0.25,3.9,15780.06,1651300963.56,107517552.52,0,50.12,0,9.6,0,2.32,5e-15,8,0.32
0.25,4.1,15529.7,2063165759.72,134273004.16,0,50.08,0,7.2,0,0.76,5e-15,8,0.24
0.25,4.3,13148.14,2438698873.2,158574131.96,0,50,0,16.8,0,0,5e-15,8,0.56
0.25,4.5,14356.9,2764446252.28,180011908.24,0,50.12,0,12,0,0,5e-15,8,0.4
0.25,4.7,12395.1,3080827926.2,200379058,0,50.04,0,16.8,0,0,5e-15,8,0.56
0.25,4.9,15658.48,3359198987.4,218607601.88,0,50.08,0,12,0,2.52,5e-15,8,0.4
0.25,5.1,13767.16,3615685482.92,235442761.16,0,50.12,0,13.2,0,0,5e-15,8,0.44
0.275,0.5,1009.08,0,0,0,1,0,0,0,0,5e-15,8,0
0.275,0.7,17551.56,535.76,7.48,0.08,2.48,0.24,0,0.12,7468.56,5e-15,8,0
0.275,1.5,1441.8,0,0,0,42.24,0,0,0,96.56,5e-15,8,0
0.275,1.7,1284.34,0,0,0,46.24,0,0,0,14.52,5e-15,8,0
0.275,1.3,1664.5,0,0,0,36.04,0,0,0,138.88,5e-15,8,0
0.275,1.9,1302.4,0,0,0,48.88,0,0,0,31.28,5e-15,8,0
0.275,1.1,2525.64,0,0,0,25.88,0,0,0.04,360.92,5e-15,8,0
0.275,0.9,9007.58,44.84,1.16,0,10.32,0,0,0,1368.88,5e-15,8,0
0.275,2.1,1376.38,0,0,0,49.64,0,0,0,5.4,5e-15,8,0
0.275,2.3,2098.76,0,0,0,50,0,0,0,41.72,5e-15,8,0
0.275,2.5,3389.9,0,0,0,50,0,0,0,1.92,5e-15,8,0
0.275,2.7,14623.52,47.24,2.88,0,50.08,0,0,0,14.48,5e-15,8,0
0.275,2.9,18250.5,205.32,13.4,0,50,0,0,0,46.48,5e-15,8,0
0.275,3.1,18250.5,752.28,47.68,0,50.08,0,0,0,871.56,5e-15,8,0
0.275,3.3,18250.5,215213853.36,13887855.8,0,50.08,0,0,0.16,11704.04,5e-15,8,0
0.275,3.5,17773.56,768588735.2,49652842,0,50.12,0,2.4,0,67.6,5e-15,8,0.08
0.275,3.7,17227.48,1283777121.76,82801004.24,0,50,0,4.8,0,1.92,5e-15,8,0.16
0.275,3.9,16769.2,1725649290.68,111368747.44,0,50.04,0,4.8,0,0,5e-15,8,0.16
0.275,4.1,15369.04,2129255072.2,137418136.84,0,50.04,0,9.6,0,0,5e-15,8,0.32
0.275,4.3,15895.68,2476590292.72,160212804.64,0,50.2,0,6,0,0,5e-15,8,0.2
0.275,4.5,14715.78,2828902684.76,182576305.36,0,50.04,0,13.2,0,0,5e-15,8,0.44
0.275,4.7,13989.86,3134035525.04,202267162,0,50.04,0,13.2,0,0,5e-15,8,0.44
0.275,4.9,13547.32,3414300497.16,220357153.24,0,50.04,0,13.2,0,0,5e-15,8,0.44
0.275,5.1,13172.84,3652925347.92,236470342.08,0,50.24,0,16.8,0,0,5e-15,8,0.56
0.3,0.5,1578.62,0,0,0,1,0,0,0,0,5e-15,8,0
0.3,0.7,16692.26,294.4,4.16,0,3.72,0,0,0.08,6075.24,5e-15,8,0
0.3,1.5,1380.8,0,0,0,42.52,0,0,0,63.44,5e-15,8,0
0.3,1.7,1259.02,0,0,0,47.2,0,0,0,32.68,5e-15,8,0
0.3,1.3,1665.7,0,0,0,35.76,0,0,0,152.84,5e-15,8,0
0.3,1.9,1339.72,0,0,0,48.76,0,0,0,16.2,5e-15,8,0
0.3,1.1,2354.18,0,0,0,27.28,0,0,0,513.24,5e-15,8,0
0.3,0.9,7681.36,15,0.28,0,14.2,0,0,0,1387.68,5e-15,8,0
0.3,2.1,1435.8,0,0,0,49.92,0,0,0,2.64,5e-15,8,0
0.3,2.3,1883.94,0,0,0,49.92,0,0,0,13,5e-15,8,0
