"epsilon1","epsilon2","tfinal","G","R","P","Tc","V","mut","trans","Vtot","nu","numGclasses","cancer"
0.15,4.9,13467.1416666667,3149686565.45,211439512.8,1089232.58333333,50.1166666666667,4356857.06666667,13.5,438.683333333333,28283548851.8,5e-15,2,0.45
0.15,5.1,14287.3333333333,3421600988.23333,229579749.533333,1184835.25,50.0833333333333,4739323.05,12.5,466.716666666667,32787355683.75,5e-15,2,0.416666666666667
0.175,0.7,14490.75,135.3,2.41666666666667,8.25,1.46666666666667,32.1166666666667,0,2.46666666666667,342590.916666667,5e-15,2,0
0.175,0.5,526.958333333333,0,0,0.2,1,0.566666666666667,0,0,419.6,5e-15,2,0
0.175,1.5,1559.19166666667,0,0,0,38.5,0,0,1.63333333333333,306813.266666667,5e-15,2,0
0.175,1.3,2085.48333333333,0,0,0,30.5166666666667,0,0,2.35,451367.883333333,5e-15,2,0
0.175,1.7,1341.6,0,0,0,44.9,0,0,1.36666666666667,272351.9,5e-15,2,0
0.175,1.1,5593.70833333333,8.6,0.2,0.0833333333333333,18.6,0.3,0,3.6,645044.1,5e-15,2,0
0.175,1.9,1296,0,0,0.0166666666666667,47.4833333333333,0,0,1.2,210332.816666667,5e-15,2,0
0.175,0.9,17040.7333333333,132.716666666667,2.53333333333333,1.3,5.96666666666667,4.48333333333333,0,6.66666666666667,995393.416666667,5e-15,2,0
0.175,2.1,1355.71666666667,0,0,0,49.3,0,0,1.2,201538.533333333,5e-15,2,0
0.175,2.3,1563.65,0,0,0,49.8666666666667,0,0,0.933333333333333,179032.166666667,5e-15,2,0
0.175,2.5,2443.34166666667,0,0,0,49.9666666666667,0,0,0.9,173636.166666667,5e-15,2,0
0.175,2.7,7752.13333333333,6.46666666666667,0.133333333333333,0,50.0666666666667,0,0,1.16666666666667,205891.283333333,5e-15,2,0
0.175,2.9,17616.3833333333,89.2,5.7,0.0333333333333333,50.0666666666667,0.2,0,1.31666666666667,249302.383333333,5e-15,2,0
0.175,3.1,18250.5,212.25,13.5,0.0666666666666667,50.0833333333333,0.3,0,2.08333333333333,400181.016666667,5e-15,2,0
0.175,3.3,18250.5,4268.38333333333,284.55,1.58333333333333,50.0333333333333,6.6,0,17.45,2989424.88333333,5e-15,2,0
0.175,3.5,17788.7916666667,490548301.033333,32648250.05,171317.733333333,50.05,685072.183333333,2.5,557.716666666667,5362269386.4,5e-15,2,0.0833333333333333
0.175,3.7,16469.425,1002333785.55,66729385.4333333,349878.1,50.0666666666667,1399795.68333333,6,527.616666666667,10666272789.9167,5e-15,2,0.2
0.175,3.9,16419.7416666667,1467994187.36667,97689618.0666667,512682.983333333,50.0333333333333,2051213.1,6,530.716666666667,15885007579.55,5e-15,2,0.2
0.175,4.1,16345.3083333333,1867926203.6,124526492.833333,649711.616666667,50.1666666666667,2599210.13333333,7,530.316666666667,20231879730.0667,5e-15,2,0.233333333333333
0.175,4.3,15400.4916666667,2255856378.61667,150229275.616667,786566.116666667,50.0833333333333,3146277.76666667,9,500.2,23201228475.4,5e-15,2,0.3
0.175,4.5,13753.3416666667,2580706849.9,172206508.9,895874.6,50.1333333333333,3582712.76666667,13.5,446.916666666667,23838101744.35,5e-15,2,0.45
0.175,4.7,15013.0083333333,2891874026.81667,193134691.483333,1001341.01666667,50.2,4004268.03333333,10,489.25,29186195571.7833,5e-15,2,0.333333333333333
0.175,4.9,12075.0416666667,3202002828.63333,213307906.933333,1115511.98333333,50.1,4461277.05,17,392.766666666667,25879130846.1667,5e-15,2,0.566666666666667
0.175,5.1,13781.7333333333,3468996423.15,231078304.333333,1209059.96666667,50.1,4836433.23333333,13,449.716666666667,32221489809.9667,5e-15,2,0.433333333333333
